reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId,reviews_in_sents,sentence_count,reviews_in_words,word_count,ymd,time,label,vader_label,textblob_label,bert_score,bert_label,reviews_lemmatized,year,month,day
gp:AOqpTOH5DGDaWgmc1QaO8iqtDvzkre46jmBHtXihC9QZjtj-bpu8okO3HHM0BQ8J40ONd7RE3xkgOmb4bT_c,Rich H,https://play-lh.googleusercontent.com/a-/AOh14Gj8Tt3yQLjJwVF5eT1TMfkBW8czosUs5vpIQj1acw,"How do I filter or sort to find something like their 'finest' cereals? ,,,, The sort only allows price \ rating \ relevance \ - not a_z",2,0,2.56.1,2021-12-07 13:26:11,,,newest,com.sainsburys.gol,"[""How do I filter or sort to find something like their 'finest' cereals?"", ',,,, The sort only allows price \\ rating \\ relevance \\ - not a_z']",2,"['how', 'do', 'i', 'filter', 'or', 'sort', 'to', 'find', 'something', 'like', 'their', ""'"", 'finest', ""'"", 'cereals', '?', ',', ',', ',', 'the', 'sort', 'only', 'allows', 'price', '\\', 'rating', '\\', 'relevance', '\\', '-', 'not', 'a_z']",22,2021-12-07,13:26:11,neg,pos,neu,3,neu,"['how', 'do', 'i', 'filter', 'or', 'sort', 'to', 'find', 'something', 'like', 'their', ""'"", 'fine', ""'"", 'cereal', '?', ',', ',', ',', 'the', 'sort', 'only', 'allow', 'price', '\\', 'rating', '\\', 'relevance', '\\', '-', 'not', 'a_z']",2021,12,7
gp:AOqpTOFrgbuLPRc2BAmODx-ZNsFZGkC8_8H3HNy8EafPBSoXsFUK-gckci5ROzp1eZ7OgLaRnTktjXoHVzpC,Simon Forder,https://play-lh.googleusercontent.com/a/AATXAJzaTQCQkP0NTh8UdIsdlds0t-p_AQQVBf1ENK_x=mo,Used to be fine but now logs me out all the time - hardly convenient!!,2,1,2.56.1,2021-12-02 17:25:10,,,newest,com.sainsburys.gol,"['Used to be fine but now logs me out all the time - hardly convenient!', '!']",2,"['used', 'to', 'be', 'fine', 'but', 'now', 'logs', 'me', 'out', 'all', 'the', 'time', '-', 'hardly', 'convenient', '!', '!']",14,2021-12-02,17:25:10,neg,pos,neg,2,neg,"['use', 'to', 'be', 'fine', 'but', 'now', 'log', 'me', 'out', 'all', 'the', 'time', '-', 'hardly', 'convenient', '!', '!']",2021,12,2
gp:AOqpTOGI_QOgLjZ1Rh1lu-PoYt5L6Q4xXwAyoomLao3ut_z2AmopE8X_-VDNW4III9GfvEfpABpHVKe_kQ1a,Eleanor Margetts,https://play-lh.googleusercontent.com/a-/AOh14GjavDIekAYb0SpMGpHgoHhi4IvUau_AKLCFUmx-,Generally works but really clunky (no way to navigate back to home screen without clicking back on all the products you've searched),2,0,2.56.1,2021-11-29 10:54:35,,,newest,com.sainsburys.gol,"[""Generally works but really clunky (no way to navigate back to home screen without clicking back on all the products you've searched)""]",1,"['generally', 'works', 'but', 'really', 'clunky', '(', 'no', 'way', 'to', 'navigate', 'back', 'to', 'home', 'screen', 'without', 'clicking', 'back', 'on', 'all', 'the', 'products', ""you've"", 'searched', ')']",22,2021-11-29,10:54:35,neg,neu,pos,3,neu,"['generally', 'work', 'but', 'really', 'clunky', '(', 'no', 'way', 'to', 'navigate', 'back', 'to', 'home', 'screen', 'without', 'click', 'back', 'on', 'all', 'the', 'product', ""you've"", 'search', ')']",2021,11,29
gp:AOqpTOE3__4QuaHQxt50DQQaZG4eHP_QcggkbBWuRnE_TCAQOcAFnya84J1dQYOwuDdI9u0pCmyLO3kIuOwP,Hannah Goonan,https://play-lh.googleusercontent.com/a/AATXAJxsEDoGbqD0MANZ71AMXrjWn89MciP6qA9Sr63s=mo,"It used to be brilliant! Recently it's not letting me add my coupons, I search for products and they no longer appear and its very temperamental. It logs me out often and takes ages to load.",2,0,2.56.1,2021-11-28 14:39:49,,,newest,com.sainsburys.gol,"['It used to be brilliant!', ""Recently it's not letting me add my coupons, I search for products and they no longer appear and its very temperamental."", 'It logs me out often and takes ages to load.']",3,"['it', 'used', 'to', 'be', 'brilliant', '!', 'recently', ""it's"", 'not', 'letting', 'me', 'add', 'my', 'coupons', ',', 'i', 'search', 'for', 'products', 'and', 'they', 'no', 'longer', 'appear', 'and', 'its', 'very', 'temperamental', '.', 'it', 'logs', 'me', 'out', 'often', 'and', 'takes', 'ages', 'to', 'load', '.']",36,2021-11-28,14:39:49,neg,pos,pos,2,neg,"['it', 'use', 'to', 'be', 'brilliant', '!', 'recently', ""it's"", 'not', 'let', 'me', 'add', 'my', 'coupon', ',', 'i', 'search', 'for', 'product', 'and', 'they', 'no', 'longer', 'appear', 'and', 'its', 'very', 'temperamental', '.', 'it', 'log', 'me', 'out', 'often', 'and', 'take', 'age', 'to', 'load', '.']",2021,11,28
gp:AOqpTOF08m-Xve5Bdkh0sxoWwEMoY0FfZSS4qEneuanCN7Q6vPdvmhndXUt9U-fOhSNFsCS_1C9g6jyeLy4u,allison kilby,https://play-lh.googleusercontent.com/a/AATXAJxHyNZSmkA-MaU0PMcVyUOT1R3XcH9wX2Gv6EHZ=mo,"Always problems either getting on the app or checking out ,absolutely pain in the a** ,going back to tesco i think 🤔 1",2,0,2.56.1,2021-11-25 20:49:45,,,newest,com.sainsburys.gol,"['Always problems either getting on the app or checking out ,absolutely pain in the a** ,going back to tesco i think 🤔 1']",1,"['always', 'problems', 'either', 'getting', 'on', 'the', 'app', 'or', 'checking', 'out', ',', 'absolutely', 'pain', 'in', 'the', 'a', '*', '*', ',', 'going', 'back', 'to', 'tesco', 'i', 'think', '🤔', '1']",22,2021-11-25,20:49:45,neg,neg,pos,1,neg,"['always', 'problem', 'either', 'get', 'on', 'the', 'app', 'or', 'checkout', ',', 'absolutely', 'pain', 'in', 'the', 'a', '*', '*', ',', 'go', 'back', 'to', 'tesco', 'i', 'think', '🤔', '1']",2021,11,25
gp:AOqpTOEseuTfnYfRZECgkK4fBIBkXPm-OkWM6kLGKLzLJM8IB6NCE_lQMTQBPXReMD86k5N8O1cFbfuY5rOa,Judith Bunten,https://play-lh.googleusercontent.com/a-/AOh14GidX5LgWvX6cL6lG_9OUlwptYTNN_gjH7_c1fls,"Frustrating, there are items I know you sell that will not come up however I search!",2,0,2.56.1,2021-11-23 19:13:04,,,newest,com.sainsburys.gol,"['Frustrating, there are items I know you sell that will not come up however I search!']",1,"['frustrating', ',', 'there', 'are', 'items', 'i', 'know', 'you', 'sell', 'that', 'will', 'not', 'come', 'up', 'however', 'i', 'search', '!']",16,2021-11-23,19:13:04,neg,neg,neg,1,neg,"['frustrating', ',', 'there', 'be', 'item', 'i', 'know', 'you', 'sell', 'that', 'will', 'not', 'come', 'up', 'however', 'i', 'search', '!']",2021,11,23
gp:AOqpTOGmADRjwCJImSjzyFUp6iMMsCJejYtp_HOxUlSFwoIcDKqIDvjhUQXdGJhJoZPoywD19ohV156UTdPU,Louisa Carroll,https://play-lh.googleusercontent.com/a-/AOh14GipdlO7cWDPL1IvIt5JqwcwK3jn8QtqSUeytVzV,"The app itself is fine for searching and adding to trolley, but for the last couple of weeks I have been unable to check out, as I just get an error message saying 'could not order product at this time'. I then have to go on to the website and check out there (no error messages there) I've tried uninstalling and reinstalling etc and nothing has helped. I get the same error message using the app on my tablet and phone so its not my device.",2,22,2.56.1,2021-11-20 04:00:40,,,newest,com.sainsburys.gol,"[""The app itself is fine for searching and adding to trolley, but for the last couple of weeks I have been unable to check out, as I just get an error message saying 'could not order product at this time'."", ""I then have to go on to the website and check out there (no error messages there) I've tried uninstalling and reinstalling etc and nothing has helped."", 'I get the same error message using the app on my tablet and phone so its not my device.']",3,"['the', 'app', 'itself', 'is', 'fine', 'for', 'searching', 'and', 'adding', 'to', 'trolley', ',', 'but', 'for', 'the', 'last', 'couple', 'of', 'weeks', 'i', 'have', 'been', 'unable', 'to', 'checkout', ',', 'as', 'i', 'just', 'get', 'an', 'error', 'message', 'saying', ""'"", 'could', 'not', 'order', 'product', 'at', 'this', 'time', ""'"", '.', 'i', 'then', 'have', 'to', 'go', 'on', 'to', 'the', 'website', 'and', 'checkout', 'there', '(', 'no', 'error', 'messages', 'there', ')', ""i've"", 'tried', 'uninstalling', 'and', 'reinstalling', 'etc', 'and', 'nothing', 'has', 'helped', '.', 'i', 'get', 'the', 'same', 'error', 'message', 'using', 'the', 'app', 'on', 'my', 'tablet', 'and', 'phone', 'so', 'its', 'not', 'my', 'device', '.']",86,2021-11-20,04:00:40,neg,neg,neg,1,neg,"['the', 'app', 'itself', 'be', 'fine', 'for', 'search', 'and', 'add', 'to', 'trolley', ',', 'but', 'for', 'the', 'last', 'couple', 'of', 'week', 'i', 'have', 'be', 'unable', 'to', 'checkout', ',', 'as', 'i', 'just', 'get', 'an', 'error', 'message', 'say', ""'"", 'could', 'not', 'order', 'product', 'at', 'this', 'time', ""'"", '.', 'i', 'then', 'have', 'to', 'go', 'on', 'to', 'the', 'website', 'and', 'checkout', 'there', '(', 'no', 'error', 'message', 'there', ')', ""i've"", 'try', 'uninstalling', 'and', 'reinstall', 'etc', 'and', 'nothing', 'have', 'help', '.', 'i', 'get', 'the', 'same', 'error', 'message', 'use', 'the', 'app', 'on', 'my', 'tablet', 'and', 'phone', 'so', 'its', 'not', 'my', 'device', '.']",2021,11,20
gp:AOqpTOFy5NJVUqUh6Ky6JIToGuTqvImBJuKTbQxShN0-0hQ4wLtKkVcVgdP9actYt4ZG3hZLGGIwxvt02TaD,Alison Foster,https://play-lh.googleusercontent.com/a/AATXAJyU8jCmZNH2p_BtrTFy5ckeEhhK-il73sWxjpxL=mo,Have used this app for a long time but in the last year have experienced numerous problems. Each time have reported problem and been told it would be reported to the IT Department and they would get back to me. No-one has ever got back to me. Eventually I am able to get back on the app. Have been a Sainsburys customer for over 40 years but seriously considering changing to another Supermarket,2,2,2.56.1,2021-11-18 14:42:52,,,newest,com.sainsburys.gol,"['Have used this app for a long time but in the last year have experienced numerous problems.', 'Each time have reported problem and been told it would be reported to the IT Department and they would get back to me.', 'No-one has ever got back to me.', 'Eventually I am able to get back on the app.', 'Have been a Sainsburys customer for over 40 years but seriously considering changing to another Supermarket']",5,"['have', 'used', 'this', 'app', 'for', 'a', 'long', 'time', 'but', 'in', 'the', 'last', 'year', 'have', 'experienced', 'numerous', 'problems', '.', 'each', 'time', 'have', 'reported', 'problem', 'and', 'been', 'told', 'it', 'would', 'be', 'reported', 'to', 'the', 'it', 'department', 'and', 'they', 'would', 'get', 'back', 'to', 'me', '.', 'no-one', 'has', 'ever', 'got', 'back', 'to', 'me', '.', 'eventually', 'i', 'am', 'able', 'to', 'get', 'back', 'on', 'the', 'app', '.', 'have', 'been', 'a', 'sainsburys', 'customer', 'for', 'over', '40', 'years', 'but', 'seriously', 'considering', 'changing', 'to', 'another', 'supermarket']",73,2021-11-18,14:42:52,neg,neg,pos,2,neg,"['have', 'use', 'this', 'app', 'for', 'a', 'long', 'time', 'but', 'in', 'the', 'last', 'year', 'have', 'experience', 'numerous', 'problem', '.', 'each', 'time', 'have', 'report', 'problem', 'and', 'be', 'tell', 'it', 'would', 'be', 'report', 'to', 'the', 'it', 'department', 'and', 'they', 'would', 'get', 'back', 'to', 'me', '.', 'no-one', 'have', 'ever', 'get', 'back', 'to', 'me', '.', 'eventually', 'i', 'be', 'able', 'to', 'get', 'back', 'on', 'the', 'app', '.', 'have', 'be', 'a', 'sainsburys', 'customer', 'for', 'over', '40', 'year', 'but', 'seriously', 'consider', 'change', 'to', 'another', 'supermarket']",2021,11,18
gp:AOqpTOFkjutYak07cEXzaFzrUwe9N26FaafXt2jv-TsMkplq0iJIOb0cG_VOrYv-BVE3URlf1YXrRgqZoS7j,Patricia Simms,https://play-lh.googleusercontent.com/a-/AOh14GiV3DKvPLy5InevU4aCv6F6gE3lTdOmPNGvTIghkw,"It never works, it's always slow, and then tells me I can't ammend my order 6hrs before cut off point of 11.00 p.m the night before so today I have things arriving I no longer need and things I need not able to get , it's Rubbish and as defo put me off being a Sainsbury's Customer 🙄",2,0,2.56.1,2021-11-18 05:13:04,,,newest,com.sainsburys.gol,"[""It never works, it's always slow, and then tells me I can't ammend my order 6hrs before cut off point of 11.00 p.m the night before so today I have things arriving I no longer need and things I need not able to get , it's Rubbish and as defo put me off being a Sainsbury's Customer 🙄""]",1,"['it', 'never', 'works', ',', ""it's"", 'always', 'slow', ',', 'and', 'then', 'tells', 'me', 'i', ""can't"", 'ammend', 'my', 'order', '6hrs', 'before', 'cut', 'off', 'point', 'of', '11.00', 'p', '.', 'm', 'the', 'night', 'before', 'so', 'today', 'i', 'have', 'things', 'arriving', 'i', 'no', 'longer', 'need', 'and', 'things', 'i', 'need', 'not', 'able', 'to', 'get', ',', ""it's"", 'rubbish', 'and', 'as', 'defo', 'put', 'me', 'off', 'being', 'a', ""sainsbury's"", 'customer', '🙄']",58,2021-11-18,05:13:04,neg,neg,neg,1,neg,"['it', 'never', 'work', ',', ""it's"", 'always', 'slow', ',', 'and', 'then', 'tell', 'me', 'i', ""can't"", 'ammend', 'my', 'order', '6hrs', 'before', 'cut', 'off', 'point', 'of', '11.00', 'p', '.', 'm', 'the', 'night', 'before', 'so', 'today', 'i', 'have', 'thing', 'arrive', 'i', 'no', 'longer', 'need', 'and', 'thing', 'i', 'need', 'not', 'able', 'to', 'get', ',', ""it's"", 'rubbish', 'and', 'as', 'defo', 'put', 'me', 'off', 'be', 'a', ""sainsbury's"", 'customer', '🙄']",2021,11,18
gp:AOqpTOEJz_RP0od8P6WYFXa2RRVV1xnDBOrSmGJpLKu-gUNlQazx_CQQWL2-pt2V5p9-OynMlzXF5Pj-c744,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very temperamental on payments. once checked out & you want to add just 1 item more to the order you have to go through entire processagain, morrisons are great at this with their one click process you can add to any pre-booked dates without having to go through checkout again. If Sainsbury's could sort this out this would be great",2,0,2.56.1,2021-11-16 11:51:33,,,newest,com.sainsburys.gol,"['Very temperamental on payments.', 'once checked out & you want to add just 1 item more to the order you have to go through entire processagain, morrisons are great at this with their one click process you can add to any pre-booked dates without having to go through checkout again.', ""If Sainsbury's could sort this out this would be great""]",3,"['very', 'temperamental', 'on', 'payments', '.', 'once', 'checked', 'out', '&', 'you', 'want', 'to', 'add', 'just', '1', 'item', 'more', 'to', 'the', 'order', 'you', 'have', 'to', 'go', 'through', 'entire', 'processagain', ',', 'morrisons', 'are', 'great', 'at', 'this', 'with', 'their', 'one', 'click', 'process', 'you', 'can', 'add', 'to', 'any', 'pre-booked', 'dates', 'without', 'having', 'to', 'go', 'through', 'checkout', 'again', '.', 'if', ""sainsbury's"", 'could', 'sort', 'this', 'out', 'this', 'would', 'be', 'great']",58,2021-11-16,11:51:33,neg,pos,pos,4,pos,"['very', 'temperamental', 'on', 'payment', '.', 'once', 'checkout', '&', 'you', 'want', 'to', 'add', 'just', '1', 'item', 'more', 'to', 'the', 'order', 'you', 'have', 'to', 'go', 'through', 'entire', 'processagain', ',', 'morrison', 'be', 'great', 'at', 'this', 'with', 'their', 'one', 'click', 'process', 'you', 'can', 'add', 'to', 'any', 'pre-booked', 'date', 'without', 'have', 'to', 'go', 'through', 'checkout', 'again', '.', 'if', ""sainsbury's"", 'could', 'sort', 'this', 'out', 'this', 'would', 'be', 'great']",2021,11,16
gp:AOqpTOHqKGA-LuG3CpvbOQcmy2LgZ9yOS8TD4sXhGnIo-f66ZWNR0iGSzI8oeOy4JvW1dgXk75MrWB3AMC52,Charles Avery,https://play-lh.googleusercontent.com/a/AATXAJzd77Jqgd25BKzLUSsYtZ-wEQ2cJSdS4V7fC4KS=mo,Started out as a very good app but with every update it gets worse. This time it seems to have broken entirely and I am now not even able to log back into it...dreadful.,2,2,2.56.1,2021-11-15 12:47:35,,,newest,com.sainsburys.gol,"['Started out as a very good app but with every update it gets worse.', 'This time it seems to have broken entirely and I am now not even able to log back into it...dreadful.']",2,"['started', 'out', 'as', 'a', 'very', 'good', 'app', 'but', 'with', 'every', 'update', 'it', 'gets', 'worse', '.', 'this', 'time', 'it', 'seems', 'to', 'have', 'broken', 'entirely', 'and', 'i', 'am', 'now', 'not', 'even', 'able', 'to', 'log', 'back', 'into', 'it', '...', 'dreadful', '.']",36,2021-11-15,12:47:35,neg,neg,pos,1,neg,"['start', 'out', 'as', 'a', 'very', 'good', 'app', 'but', 'with', 'every', 'update', 'it', 'get', 'bad', '.', 'this', 'time', 'it', 'seem', 'to', 'have', 'break', 'entirely', 'and', 'i', 'be', 'now', 'not', 'even', 'able', 'to', 'log', 'back', 'into', 'it', '...', 'dreadful', '.']",2021,11,15
gp:AOqpTOFrgWPpgoEQQzz4BCG3DpgPlXUoaIXqH449ppZFsSs9bEuYC1vay1DjOx09R-jKLNJWQGNVqPTfDCqu,Pauline Darley,https://play-lh.googleusercontent.com/a-/AOh14GgvHmUvkNyCMBOLcDheu_rm-4Z5a5uc6hCkg8b1KA,"I was using this app,but now even uninstalling the app and changigpasswrd stillnot workings guessing I may have to shop elsewhere unless you cannot it out",2,1,2.56.1,2021-11-14 16:03:21,,,newest,com.sainsburys.gol,"['I was using this app,but now even uninstalling the app and changigpasswrd stillnot workings guessing I may have to shop elsewhere unless you cannot it out']",1,"['i', 'was', 'using', 'this', 'app', ',', 'but', 'now', 'even', 'uninstalling', 'the', 'app', 'and', 'changigpasswrd', 'stillnot', 'workings', 'guessing', 'i', 'may', 'have', 'to', 'shop', 'elsewhere', 'unless', 'you', 'cannot', 'it', 'out']",27,2021-11-14,16:03:21,neg,neu,neu,1,neg,"['i', 'be', 'use', 'this', 'app', ',', 'but', 'now', 'even', 'uninstalling', 'the', 'app', 'and', 'changigpasswrd', 'stillnot', 'working', 'guess', 'i', 'may', 'have', 'to', 'shop', 'elsewhere', 'unless', 'you', 'cannot', 'it', 'out']",2021,11,14
gp:AOqpTOHUB20YAbeyQDJ-fSoqX5UyK1pPq1h7gCNGK-LJeYicPOqybPbMN1sSYVgmUYk4BzJcHGCqnqwNSJfx,Siobhan NEYLON,https://play-lh.googleusercontent.com/a-/AOh14GhxgiWQDka5PykH_8APBkGJmck-xrXmDysMEY0p,"I love shopping with Sainsbury's, but this app is pretty horrendous. I have been logged out of it so many times, and now cannot log back in, have deleted it and reinstalled it, tried to force stop etc. I cannot log back into my account and can't shop online as a result via the app.",2,19,2.56.1,2021-11-13 08:31:53,,,newest,com.sainsburys.gol,"[""I love shopping with Sainsbury's, but this app is pretty horrendous."", 'I have been logged out of it so many times, and now cannot log back in, have deleted it and reinstalled it, tried to force stop etc.', ""I cannot log back into my account and can't shop online as a result via the app.""]",3,"['i', 'love', 'shopping', 'with', ""sainsbury's"", ',', 'but', 'this', 'app', 'is', 'pretty', 'horrendous', '.', 'i', 'have', 'been', 'logged', 'out', 'of', 'it', 'so', 'many', 'times', ',', 'and', 'now', 'cannot', 'log', 'back', 'in', ',', 'have', 'deleted', 'it', 'and', 'reinstalled', 'it', ',', 'tried', 'to', 'force', 'stop', 'etc', '.', 'i', 'cannot', 'log', 'back', 'into', 'my', 'account', 'and', ""can't"", 'shop', 'online', 'as', 'a', 'result', 'via', 'the', 'app', '.']",55,2021-11-13,08:31:53,neg,neg,pos,1,neg,"['i', 'love', 'shop', 'with', ""sainsbury's"", ',', 'but', 'this', 'app', 'be', 'pretty', 'horrendous', '.', 'i', 'have', 'be', 'logout', 'of', 'it', 'so', 'many', 'time', ',', 'and', 'now', 'cannot', 'log', 'back', 'in', ',', 'have', 'delete', 'it', 'and', 'reinstall', 'it', ',', 'try', 'to', 'force', 'stop', 'etc', '.', 'i', 'cannot', 'log', 'back', 'into', 'my', 'account', 'and', ""can't"", 'shop', 'online', 'as', 'a', 'result', 'via', 'the', 'app', '.']",2021,11,13
gp:AOqpTOFCP_PNyLj8XsLYExGCC5-K3zVjC_AHnDrqm7riRF_JLCVBNgQ0UoM1y2cSQHOqRjDYNuBgTIdjNbTY,Stuart Sykes,https://play-lh.googleusercontent.com/a-/AOh14GiSwQXkMlzacQW5WNlRxidIqBN7JeuautPlKU8vcw,Poor search. Monster munch is different from monster energy drink.,2,0,2.54.1,2021-11-12 06:46:12,,,newest,com.sainsburys.gol,"['Poor search.', 'Monster munch is different from monster energy drink.']",2,"['poor', 'search', '.', 'monster', 'munch', 'is', 'different', 'from', 'monster', 'energy', 'drink', '.']",10,2021-11-12,06:46:12,neg,neg,neg,2,neg,"['poor', 'search', '.', 'monster', 'munch', 'be', 'different', 'from', 'monster', 'energy', 'drink', '.']",2021,11,12
gp:AOqpTOGAOO0Ml2_lV_sxVOgbAma-O14nExKblDVBCbyDO-EINqw-V_tA5d2j08XhA03ilSB-4B2KqKqZKDki,Dinos Constantinou,https://play-lh.googleusercontent.com/a/AATXAJx_12t4jxxoxdFpi9sRpn28PI_KicrWYUVNc7Ky5g=mo,The site is not stable. It has a mind of its own,2,0,2.56.1,2021-11-11 15:59:13,,,newest,com.sainsburys.gol,"['The site is not stable.', 'It has a mind of its own']",2,"['the', 'site', 'is', 'not', 'stable', '.', 'it', 'has', 'a', 'mind', 'of', 'its', 'own']",12,2021-11-11,15:59:13,neg,neg,pos,1,neg,"['the', 'site', 'be', 'not', 'stable', '.', 'it', 'have', 'a', 'mind', 'of', 'its', 'own']",2021,11,11
gp:AOqpTOFZqActoWORXSex8DyS5TQ4ypW5t1PiZLbczwdOb4aoj7rlQL5OMLR3erTZ1D8oARsxog26yxufhoGP,Fanen Ahua,https://play-lh.googleusercontent.com/a/AATXAJzkfs8hLBw3-Fu_9fc9K_ir6_4cVlaXmXpWAQBN=mo,Can't stay logged in on a mobile phone with biometrics due to what? Bugs? Sometimes I wonder why I come back given a choice of 4 other grocery chains.,2,0,2.56.1,2021-11-11 07:21:56,,,newest,com.sainsburys.gol,"[""Can't stay logged in on a mobile phone with biometrics due to what?"", 'Bugs?', 'Sometimes I wonder why I come back given a choice of 4 other grocery chains.']",3,"[""can't"", 'stay', 'logged', 'in', 'on', 'a', 'mobile', 'phone', 'with', 'biometrics', 'due', 'to', 'what', '?', 'bugs', '?', 'sometimes', 'i', 'wonder', 'why', 'i', 'come', 'back', 'given', 'a', 'choice', 'of', '4', 'other', 'grocery', 'chains', '.']",28,2021-11-11,07:21:56,neg,neu,neg,2,neg,"[""can't"", 'stay', 'login', 'on', 'a', 'mobile', 'phone', 'with', 'biometrics', 'due', 'to', 'what', '?', 'bug', '?', 'sometimes', 'i', 'wonder', 'why', 'i', 'come', 'back', 'give', 'a', 'choice', 'of', '4', 'other', 'grocery', 'chain', '.']",2021,11,11
gp:AOqpTOGbPHzdJ2STvOAFhlYCAM5Q_CES-biYTa6ERBptitjp7M81NQcmF9ugL1zY6BsemnsuetFROc58o2pK,Deedee,https://play-lh.googleusercontent.com/a/AATXAJzamy0U1Zi7Wi2158Yu2ywSNfE8P-BEidHfQdAT=mo,"I'm thinking the app isn't very friendly, glitches like mad and it's how I do my shop, use the 3month subscription but not been able to sort a shop.",2,0,2.56.1,2021-11-10 16:20:26,,,newest,com.sainsburys.gol,"[""I'm thinking the app isn't very friendly, glitches like mad and it's how I do my shop, use the 3month subscription but not been able to sort a shop.""]",1,"[""i'm"", 'thinking', 'the', 'app', ""isn't"", 'very', 'friendly', ',', 'glitches', 'like', 'mad', 'and', ""it's"", 'how', 'i', 'do', 'my', 'shop', ',', 'use', 'the', '3month', 'subscription', 'but', 'not', 'been', 'able', 'to', 'sort', 'a', 'shop', '.']",29,2021-11-10,16:20:26,neg,neg,pos,2,neg,"[""i'm"", 'think', 'the', 'app', ""isn't"", 'very', 'friendly', ',', 'glitch', 'like', 'mad', 'and', ""it's"", 'how', 'i', 'do', 'my', 'shop', ',', 'use', 'the', '3month', 'subscription', 'but', 'not', 'be', 'able', 'to', 'sort', 'a', 'shop', '.']",2021,11,10
gp:AOqpTOG-BdCVvZNMfDubF07F-z4I6dP3sxWwx6nIKz7PFFSyhLKE8cI0pXXoW5tZ9y8h_unDzDmVxLUSMKBF,Pauline Sexton,https://play-lh.googleusercontent.com/a/AATXAJw--Yl4lbCgvpLGvK6lXGtlz5kcNmeeY9OPJupT=mo,"Sainsbury website recognizes my password on my computer but not on my tablet. I can't change my password because Sainsbury is failing to send the 'code number' to my email address to type into the prescribed box, even though they keep saying they're doing it.",2,2,2.56.1,2021-11-09 20:27:54,,,newest,com.sainsburys.gol,"['Sainsbury website recognizes my password on my computer but not on my tablet.', ""I can't change my password because Sainsbury is failing to send the 'code number' to my email address to type into the prescribed box, even though they keep saying they're doing it.""]",2,"['sainsbury', 'website', 'recognizes', 'my', 'password', 'on', 'my', 'computer', 'but', 'not', 'on', 'my', 'tablet', '.', 'i', ""can't"", 'change', 'my', 'password', 'because', 'sainsbury', 'is', 'failing', 'to', 'send', 'the', ""'"", 'code', 'number', ""'"", 'to', 'my', 'email', 'address', 'to', 'type', 'into', 'the', 'prescribed', 'box', ',', 'even', 'though', 'they', 'keep', 'saying', ""they're"", 'doing', 'it', '.']",45,2021-11-09,20:27:54,neg,neg,neu,2,neg,"['sainsbury', 'website', 'recognize', 'my', 'password', 'on', 'my', 'computer', 'but', 'not', 'on', 'my', 'tablet', '.', 'i', ""can't"", 'change', 'my', 'password', 'because', 'sainsbury', 'be', 'fail', 'to', 'send', 'the', ""'"", 'code', 'number', ""'"", 'to', 'my', 'email', 'address', 'to', 'type', 'into', 'the', 'prescribed', 'box', ',', 'even', 'though', 'they', 'keep', 'say', ""they're"", 'do', 'it', '.']",2021,11,9
gp:AOqpTOGvEnMmL_qco6ZIFsToIoBLg4zawOLK80jZcPfNYZHuaXYN2f2-Tvh55MM7Msmv0RVSWAdS0D34dmHU,Sam Gamblin,https://play-lh.googleusercontent.com/a-/AOh14GgpJYvx-mFFVoVrzT99lhFdwXySaVHBnvRo3EX5,Keeps crashing!,2,0,2.56.1,2021-11-09 18:58:20,,,newest,com.sainsburys.gol,['Keeps crashing!'],1,"['keeps', 'crashing', '!']",2,2021-11-09,18:58:20,neg,neu,neu,1,neg,"['keep', 'crash', '!']",2021,11,9
gp:AOqpTOHBovUUY4LrLcAyE3V3OU-8KtL2v4svLqErFBjnuVghBs0jsj3cu0P8e3xn_JLVCUyQHrLhkJddIC6x,Russell Arnold,https://play-lh.googleusercontent.com/a-/AOh14GivNbdDuBTDhy0hA2qFz1Jpfr6299ggEdszGRtDtg,"Ok, but glitchy",2,0,2.56.1,2021-11-09 17:29:58,,,newest,com.sainsburys.gol,"['Ok, but glitchy']",1,"['ok', ',', 'but', 'glitchy']",3,2021-11-09,17:29:58,neg,pos,pos,3,neu,"['ok', ',', 'but', 'glitchy']",2021,11,9
