reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId,reviews_in_sents,sentence_count,reviews_in_words,word_count,ymd,time,label,vader_label,textblob_label,bert_score,bert_label,reviews_lemmatized
gp:AOqpTOH497ZI5RkhnPoAHVuedyHy_qLR1fxRMCYLwfXP-bJb-QfksST7vGlv2wTo3D49t3s6XLk8bpgPcld8zQ,Kathryn Spencer,https://play-lh.googleusercontent.com/a/AATXAJzvw65xQ51cVa6hWzZQGGvOJCFBsxfl2DwNeHFF=mo,Terrible - might start shopping elsewhere as so frustrating to use in store.,1,1,2.7.0.2433,2022-03-12 21:30:36,,,newest,com.waitrose.groceries,['Terrible - might start shopping elsewhere as so frustrating to use in store.'],1,"['terrible', '-', 'might', 'start', 'shopping', 'elsewhere', 'as', 'so', 'frustrating', 'to', 'use', 'in', 'store', '.']",12,2022-03-12,21:30:36,neg,neg,neg,1,neg,"['terrible', '-', 'might', 'start', 'shop', 'elsewhere', 'as', 'so', 'frustrate', 'to', 'use', 'in', 'store', '.']"
gp:AOqpTOGMK9-I2HO7laE6Kfxh0bg7I2J-WalZhArXTKk356Kehw2T_Im4yIfHAJ6COYSgMKYP9h-TcfJQhOqOKQ,June Perry,https://play-lh.googleusercontent.com/a/AATXAJwJQp1MQWe51dcogNv2X4JIHFGlPX8UgHntduFx=mo,Not a good idea at all. Takes a while to sort it out at checkout and for the small benefit it is not worth the time to mess around. The assistants are as helpful as they can be but it is an interruption and nuisance for them. Another supermarket has made discounts automatic for members.,1,30,2.7.2.2441,2022-03-12 19:38:26,,,newest,com.waitrose.groceries,"['Not a good idea at all.', 'Takes a while to sort it out at checkout and for the small benefit it is not worth the time to mess around.', 'The assistants are as helpful as they can be but it is an interruption and nuisance for them.', 'Another supermarket has made discounts automatic for members.']",4,"['not', 'a', 'good', 'idea', 'at', 'all', '.', 'takes', 'a', 'while', 'to', 'sort', 'it', 'out', 'at', 'checkout', 'and', 'for', 'the', 'small', 'benefit', 'it', 'is', 'not', 'worth', 'the', 'time', 'to', 'mess', 'around', '.', 'the', 'assistants', 'are', 'as', 'helpful', 'as', 'they', 'can', 'be', 'but', 'it', 'is', 'an', 'interruption', 'and', 'nuisance', 'for', 'them', '.', 'another', 'supermarket', 'has', 'made', 'discounts', 'automatic', 'for', 'members', '.']",55,2022-03-12,19:38:26,neg,neg,neg,2,neg,"['not', 'a', 'good', 'idea', 'at', 'all', '.', 'take', 'a', 'while', 'to', 'sort', 'it', 'out', 'at', 'checkout', 'and', 'for', 'the', 'small', 'benefit', 'it', 'be', 'not', 'worth', 'the', 'time', 'to', 'mess', 'around', '.', 'the', 'assistant', 'be', 'as', 'helpful', 'as', 'they', 'can', 'be', 'but', 'it', 'be', 'an', 'interruption', 'and', 'nuisance', 'for', 'them', '.', 'another', 'supermarket', 'have', 'make', 'discount', 'automatic', 'for', 'member', '.']"
gp:AOqpTOHNciiAwKxvi5s4U7LdSdhwJm46MIKxj8DtKFPydX5w8LmbM2GXk13CjTXfkzu5ru7RJICu1nvV35dL4A,Neil V,https://play-lh.googleusercontent.com/a/AATXAJw2uJDfIzJ-hjr2HxQCgMOM3OLNJvfaJ3HHmaNo=mo,Nothing is easy with this app. Vouchers appear in THREE different places. You have to scan every voucher individually. Bonkers There are easier ways to shop and better ways to use your life.,1,8,2.7.2.2441,2022-03-12 16:43:46,,,newest,com.waitrose.groceries,"['Nothing is easy with this app.', 'Vouchers appear in THREE different places.', 'You have to scan every voucher individually.', 'Bonkers There are easier ways to shop and better ways to use your life.']",4,"['nothing', 'is', 'easy', 'with', 'this', 'app', '.', 'vouchers', 'appear', 'in', 'three', 'different', 'places', '.', 'you', 'have', 'to', 'scan', 'every', 'voucher', 'individually', '.', 'bonkers', 'there', 'are', 'easier', 'ways', 'to', 'shop', 'and', 'better', 'ways', 'to', 'use', 'your', 'life', '.']",33,2022-03-12,16:43:46,neg,pos,pos,2,neg,"['nothing', 'be', 'easy', 'with', 'this', 'app', '.', 'voucher', 'appear', 'in', 'three', 'different', 'place', '.', 'you', 'have', 'to', 'scan', 'every', 'voucher', 'individually', '.', 'bonkers', 'there', 'be', 'easy', 'way', 'to', 'shop', 'and', 'good', 'way', 'to', 'use', 'your', 'life', '.']"
gp:AOqpTOGU0EKhhWy0zt6ZEnsieyH08yqbCp2zibecA4bTK1Hp2SP48QgYFYx2pHzJBfDUX8jOeTjw6iym5jjxCg,Jon Hyaku,https://play-lh.googleusercontent.com/a-/AOh14GhLTsjLmWG_kyEn3LgZLSFvhV3tcm8KdwQySa-giw,"The new voucher system is worse than its predecessor. We used to benefit by about £5 or £6 every week. Now it's £1, and only if we buy the two items that are included. Plus , the application wasn't working this morning, so I couldn't get either deals because it doesn't work with just the MyWaitrose card and store scanner. Really poorly thought through.",1,71,2.7.2.2441,2022-03-12 12:21:44,,,newest,com.waitrose.groceries,"['The new voucher system is worse than its predecessor.', 'We used to benefit by about £5 or £6 every week.', ""Now it's £1, and only if we buy the two items that are included."", ""Plus , the application wasn't working this morning, so I couldn't get either deals because it doesn't work with just the MyWaitrose card and store scanner."", 'Really poorly thought through.']",5,"['the', 'new', 'voucher', 'system', 'is', 'worse', 'than', 'its', 'predecessor', '.', 'we', 'used', 'to', 'benefit', 'by', 'about', '£', '5', 'or', '£', '6', 'every', 'week', '.', 'now', ""it's"", '£', '1', ',', 'and', 'only', 'if', 'we', 'buy', 'the', 'two', 'items', 'that', 'are', 'included', '.', 'plus', ',', 'the', 'application', ""wasn't"", 'working', 'this', 'morning', ',', 'so', 'i', ""couldn't"", 'get', 'either', 'deals', 'because', 'it', ""doesn't"", 'work', 'with', 'just', 'the', 'mywaitrose', 'card', 'and', 'store', 'scanner', '.', 'really', 'poorly', 'thought', 'through', '.']",63,2022-03-12,12:21:44,neg,neg,neg,2,neg,"['the', 'new', 'voucher', 'system', 'be', 'bad', 'than', 'its', 'predecessor', '.', 'we', 'use', 'to', 'benefit', 'by', 'about', '£', '5', 'or', '£', '6', 'every', 'week', '.', 'now', ""it's"", '£', '1', ',', 'and', 'only', 'if', 'we', 'buy', 'the', 'two', 'item', 'that', 'be', 'include', '.', 'plus', ',', 'the', 'application', ""wasn't"", 'work', 'this', 'morning', ',', 'so', 'i', ""couldn't"", 'get', 'either', 'deal', 'because', 'it', ""doesn't"", 'work', 'with', 'just', 'the', 'mywaitrose', 'card', 'and', 'store', 'scanner', '.', 'really', 'poorly', 'think', 'through', '.']"
gp:AOqpTOGpX2hy5rv2CYAJQ5ogJPj7FZj1oZunIvekanLJZhTmfOgtpfZd5EhCOJxwPlHqoPMB7Gzp1kMAEtn9Vg,Lynda Taplin,https://play-lh.googleusercontent.com/a-/AOh14Gjphq9AAcwyt5XVZk90LbVkGvpxH0cVetSQeHx6aQ,"Useless and frustrating. There is no mobile/WiFi signal in store to access vouchers. I have been advised to do a screen shot of the voucher code to then use in store. What a palaver to go to website, find vouchers, add to basket? No! I'm shopping in store!. Then save vouchers to wallet, but then phaff around in store, with no signal trying to find them! Utterly useless!! Other grocery chains manage to create a seamless service. Maybe waitrose should also.",1,38,2.7.2.2441,2022-03-12 09:44:49,"Hi Lynda Taplin, in our latest version there is improved support for offline use when you do not have a connection in-store. We recommend selecting your vouchers on the app in advance at a time when you have a good connection, but they should then be stored on the device for redeeming at the checkout. -Adam",2022-03-28 11:11:16,newest,com.waitrose.groceries,"['Useless and frustrating.', 'There is no mobile/WiFi signal in store to access vouchers.', 'I have been advised to do a screen shot of the voucher code to then use in store.', 'What a palaver to go to website, find vouchers, add to basket?', 'No!', ""I'm shopping in store!."", 'Then save vouchers to wallet, but then phaff around in store, with no signal trying to find them!', 'Utterly useless!!', 'Other grocery chains manage to create a seamless service.', 'Maybe waitrose should also.']",10,"['useless', 'and', 'frustrating', '.', 'there', 'is', 'no', 'mobile', '/', 'wifi', 'signal', 'in', 'store', 'to', 'access', 'vouchers', '.', 'i', 'have', 'been', 'advised', 'to', 'do', 'a', 'screen', 'shot', 'of', 'the', 'voucher', 'code', 'to', 'then', 'use', 'in', 'store', '.', 'what', 'a', 'palaver', 'to', 'go', 'to', 'website', ',', 'find', 'vouchers', ',', 'add', 'to', 'basket', '?', 'no', '!', ""i'm"", 'shopping', 'in', 'store', '!', '.', 'then', 'save', 'vouchers', 'to', 'wallet', ',', 'but', 'then', 'phaff', 'around', 'in', 'store', ',', 'with', 'no', 'signal', 'trying', 'to', 'find', 'them', '!', 'utterly', 'useless', '!', '!', 'other', 'grocery', 'chains', 'manage', 'to', 'create', 'a', 'seamless', 'service', '.', 'maybe', 'waitrose', 'should', 'also', '.']",82,2022-03-12,09:44:49,neg,neg,neg,1,neg,"['useless', 'and', 'frustrating', '.', 'there', 'be', 'no', 'mobile', '/', 'wifi', 'signal', 'in', 'store', 'to', 'access', 'voucher', '.', 'i', 'have', 'be', 'advise', 'to', 'do', 'a', 'screen', 'shot', 'of', 'the', 'voucher', 'code', 'to', 'then', 'use', 'in', 'store', '.', 'what', 'a', 'palaver', 'to', 'go', 'to', 'website', ',', 'find', 'voucher', ',', 'add', 'to', 'basket', '?', 'no', '!', ""i'm"", 'shopping', 'in', 'store', '!', '.', 'then', 'save', 'voucher', 'to', 'wallet', ',', 'but', 'then', 'phaff', 'around', 'in', 'store', ',', 'with', 'no', 'signal', 'try', 'to', 'find', 'them', '!', 'utterly', 'useless', '!', '!', 'other', 'grocery', 'chain', 'manage', 'to', 'create', 'a', 'seamless', 'service', '.', 'maybe', 'waitrose', 'should', 'also', '.']"
gp:AOqpTOEGNt0oiQ42Ft1ctqIcN9er3WAgQloJLcYDXB5YnVvoHIhijuhUmjfGmfmOx93AMvHgRbqmvWQ4ZclGeA,Paul Bailey,https://play-lh.googleusercontent.com/a/AATXAJz4dq-TuF17NdH5e2wKMOe0YzD4nkTz1ZiPZ_fK=mo,Download vouchers on a website for them to show in an app? Really how disjointed is that. And as there is no WiFi or 4/5 g available in store I have to screenshot the vouchers I want before go in so I can then scan them at the til. Feels very old school and a faff to use. This should have been right before launch not an update to follow in the future! Seriously poor.,1,2,2.7.2.2441,2022-03-12 08:35:19,"Hi Paul Bailey, in our latest version you are able to choose your vouchers, and there is improved support for offline use when you do not have a connection in-store. We recommend selecting your vouchers on the app in advance at a time when you have a good connection, but they should then be stored on the device for redeeming at the checkout. -Adam",2022-03-28 11:12:20,newest,com.waitrose.groceries,"['Download vouchers on a website for them to show in an app?', 'Really how disjointed is that.', 'And as there is no WiFi or 4/5 g available in store I have to screenshot the vouchers I want before go in so I can then scan them at the til.', 'Feels very old school and a faff to use.', 'This should have been right before launch not an update to follow in the future!', 'Seriously poor.']",6,"['download', 'vouchers', 'on', 'a', 'website', 'for', 'them', 'to', 'show', 'in', 'an', 'app', '?', 'really', 'how', 'disjointed', 'is', 'that', '.', 'and', 'as', 'there', 'is', 'no', 'wifi', 'or', '4/5', 'g', 'available', 'in', 'store', 'i', 'have', 'to', 'screenshot', 'the', 'vouchers', 'i', 'want', 'before', 'go', 'in', 'so', 'i', 'can', 'then', 'scan', 'them', 'at', 'the', 'til', '.', 'feels', 'very', 'old', 'school', 'and', 'a', 'faff', 'to', 'use', '.', 'this', 'should', 'have', 'been', 'right', 'before', 'launch', 'not', 'an', 'update', 'to', 'follow', 'in', 'the', 'future', '!', 'seriously', 'poor', '.']",75,2022-03-12,08:35:19,neg,neg,pos,1,neg,"['download', 'voucher', 'on', 'a', 'website', 'for', 'them', 'to', 'show', 'in', 'an', 'app', '?', 'really', 'how', 'disjointed', 'be', 'that', '.', 'and', 'as', 'there', 'be', 'no', 'wifi', 'or', '4/5', 'g', 'available', 'in', 'store', 'i', 'have', 'to', 'screenshot', 'the', 'voucher', 'i', 'want', 'before', 'go', 'in', 'so', 'i', 'can', 'then', 'scan', 'them', 'at', 'the', 'til', '.', 'feel', 'very', 'old', 'school', 'and', 'a', 'faff', 'to', 'use', '.', 'this', 'should', 'have', 'be', 'right', 'before', 'launch', 'not', 'an', 'update', 'to', 'follow', 'in', 'the', 'future', '!', 'seriously', 'poor', '.']"
gp:AOqpTOGsXiCuEw4MFGWsAFB3CHYMJBQrMMa8PUCwNlnXdK8K7y-BBZmoiXE-_b86vrwWrarLd8jVnBc-MWd6fA,CHRIS ALDOUS,https://play-lh.googleusercontent.com/a/AATXAJwaNVMv6xAKAzPH7erZF89vhu6gxTaCEXZp2jso=mo,Its absolutely ridiculous and does NOT WORK.!!!! DISGUSTED WITH THIS We will shop elsewhere after being regular shoppers .,1,1,2.7.2.2441,2022-03-11 21:48:39,,,newest,com.waitrose.groceries,"['Its absolutely ridiculous and does NOT WORK.!!!!', 'DISGUSTED WITH THIS We will shop elsewhere after being regular shoppers .']",2,"['its', 'absolutely', 'ridiculous', 'and', 'does', 'not', 'work', '.', '!', '!', '!', 'disgusted', 'with', 'this', 'we', 'will', 'shop', 'elsewhere', 'after', 'being', 'regular', 'shoppers', '.']",18,2022-03-11,21:48:39,neg,neg,neg,1,neg,"['its', 'absolutely', 'ridiculous', 'and', 'do', 'not', 'work', '.', '!', '!', '!', 'disgust', 'with', 'this', 'we', 'will', 'shop', 'elsewhere', 'after', 'be', 'regular', 'shopper', '.']"
gp:AOqpTOGWksrVx5ThxBSXtB2hrB_MVAkAEZpj7JcPlBB-s7Lm0kbUaz_r9FwDqMY5DMkxinF_4qw0_r-9xc1bWw,John Robinson,https://play-lh.googleusercontent.com/a/AATXAJxwQlJ0LRX-ARTVhPQNMZ9jComSJ-aZpBQFKAFU=mo,"Zero stars App doesn't show vouchers. Go back to paper ones thru the post. Even your in-store help desk couldn't offer to make it work, very poor wi Fi in Lichfield store What a way to treat your customers!! Appalling rubbish",1,3,2.7.2.2441,2022-03-11 19:31:34,"Hi John Robinson, in our latest version there is improved support for offline use when you do not have a connection in-store. We recommend selecting your vouchers on the app in advance at a time when you have a good connection, but they should then be stored on the device for redeeming at the checkout. -Adam",2022-03-28 11:12:43,newest,com.waitrose.groceries,"[""Zero stars App doesn't show vouchers."", 'Go back to paper ones thru the post.', ""Even your in-store help desk couldn't offer to make it work, very poor wi Fi in Lichfield store What a way to treat your customers!!"", 'Appalling rubbish']",4,"['zero', 'stars', 'app', ""doesn't"", 'show', 'vouchers', '.', 'go', 'back', 'to', 'paper', 'ones', 'thru', 'the', 'post', '.', 'even', 'your', 'in-store', 'help', 'desk', ""couldn't"", 'offer', 'to', 'make', 'it', 'work', ',', 'very', 'poor', 'wi', 'fi', 'in', 'lichfield', 'store', 'what', 'a', 'way', 'to', 'treat', 'your', 'customers', '!', '!', 'appalling', 'rubbish']",41,2022-03-11,19:31:34,neg,pos,neg,1,neg,"['zero', 'star', 'app', ""doesn't"", 'show', 'voucher', '.', 'go', 'back', 'to', 'paper', 'one', 'thru', 'the', 'post', '.', 'even', 'your', 'in-store', 'help', 'desk', ""couldn't"", 'offer', 'to', 'make', 'it', 'work', ',', 'very', 'poor', 'wi', 'fi', 'in', 'lichfield', 'store', 'what', 'a', 'way', 'to', 'treat', 'your', 'customer', '!', '!', 'appal', 'rubbish']"
gp:AOqpTOEYShwriWoXEV0z3_Z91ejMxoqRlEN7oZmrygx4ixVSNumn97TUhYu0kYOu2HJw95UK_ye5O_anBrAUwg,Mike Norman,https://play-lh.googleusercontent.com/a/AATXAJxOTasIM7RiKo-bmKXYlGkUFalih7s9fkD2mghD=mo,"The worst shopping experience you can imagine, because you need to access the internet for vouchers, bad signal resulted in a 10 minute delay at the checkout. Fortunately others in the queue understood as they had also had experience of this idiotic idea by Waitrose.",1,9,2.7.2.2441,2022-03-11 17:38:49,"Hi Mike Norman, in our latest version there is improved support for offline use when you do not have a connection in-store. We recommend selecting your vouchers on the app in advance at a time when you have a good connection, but they should then be stored on the device for redeeming at the checkout. -Adam",2022-03-28 11:12:55,newest,com.waitrose.groceries,"['The worst shopping experience you can imagine, because you need to access the internet for vouchers, bad signal resulted in a 10 minute delay at the checkout.', 'Fortunately others in the queue understood as they had also had experience of this idiotic idea by Waitrose.']",2,"['the', 'worst', 'shopping', 'experience', 'you', 'can', 'imagine', ',', 'because', 'you', 'need', 'to', 'access', 'the', 'internet', 'for', 'vouchers', ',', 'bad', 'signal', 'resulted', 'in', 'a', '10', 'minute', 'delay', 'at', 'the', 'checkout', '.', 'fortunately', 'others', 'in', 'the', 'queue', 'understood', 'as', 'they', 'had', 'also', 'had', 'experience', 'of', 'this', 'idiotic', 'idea', 'by', 'waitrose', '.']",45,2022-03-11,17:38:49,neg,neg,neg,1,neg,"['the', 'bad', 'shopping', 'experience', 'you', 'can', 'imagine', ',', 'because', 'you', 'need', 'to', 'access', 'the', 'internet', 'for', 'voucher', ',', 'bad', 'signal', 'result', 'in', 'a', '10', 'minute', 'delay', 'at', 'the', 'checkout', '.', 'fortunately', 'others', 'in', 'the', 'queue', 'understood', 'as', 'they', 'have', 'also', 'have', 'experience', 'of', 'this', 'idiotic', 'idea', 'by', 'waitrose', '.']"
gp:AOqpTOGX9xz0MDYgiHCj6kY3CS8QG-IknkCsrbvjLgD1DbKYxfPVI42syK3YtncOTbfwwxNBNFm4qRM6sd4dbw,Ian Walton,https://play-lh.googleusercontent.com/a/AATXAJx39I9rTQ5DyGBjrwZZ0IaVxDqf1UMTEarkU6Bg=mo,"I can't be bothered with this nonsense, I want to spend as little time shopping as possible, not faffing around with a phone. Since there's no free newspaper now, I'll be shopping in sainsbury's- loyalty card, cash off offers through the post and cheaper prices.",1,2,2.7.0.2433,2022-03-11 16:53:51,,,newest,com.waitrose.groceries,"[""I can't be bothered with this nonsense, I want to spend as little time shopping as possible, not faffing around with a phone."", ""Since there's no free newspaper now, I'll be shopping in sainsbury's- loyalty card, cash off offers through the post and cheaper prices.""]",2,"['i', ""can't"", 'be', 'bothered', 'with', 'this', 'nonsense', ',', 'i', 'want', 'to', 'spend', 'as', 'little', 'time', 'shopping', 'as', 'possible', ',', 'not', 'faffing', 'around', 'with', 'a', 'phone', '.', 'since', ""there's"", 'no', 'free', 'newspaper', 'now', ',', ""i'll"", 'be', 'shopping', 'in', ""sainsbury's"", '-', 'loyalty', 'card', ',', 'cash', 'off', 'offers', 'through', 'the', 'post', 'and', 'cheaper', 'prices', '.']",45,2022-03-11,16:53:51,neg,pos,neg,1,neg,"['i', ""can't"", 'be', 'bother', 'with', 'this', 'nonsense', ',', 'i', 'want', 'to', 'spend', 'as', 'little', 'time', 'shopping', 'as', 'possible', ',', 'not', 'faffing', 'around', 'with', 'a', 'phone', '.', 'since', ""there's"", 'no', 'free', 'newspaper', 'now', ',', ""i'll"", 'be', 'shop', 'in', ""sainsbury's"", '-', 'loyalty', 'card', ',', 'cash', 'off', 'offer', 'through', 'the', 'post', 'and', 'cheap', 'price', '.']"
gp:AOqpTOFVSFt7xJJiXfojfOI8XdexbW4xGkYryTJ4GgKFKmj7aZrNRC-fsyQfL_LwAWnG7TpFtdJNP8Vs3lPVew,Gillian Barber,https://play-lh.googleusercontent.com/a/AATXAJxjBF8jVACH3Ykp_MxJFAgAMPR3LV9hPOM03BFS=mo,Dreadful and so frustrating as others say. My email address is not recognised now (OK online). Techie people have said it is sorted now but it still does not work. I need to phone but the discounts are just not worth my time on the phone.,1,11,2.7.2.2441,2022-03-11 16:33:30,,,newest,com.waitrose.groceries,"['Dreadful and so frustrating as others say.', 'My email address is not recognised now (OK online).', 'Techie people have said it is sorted now but it still does not work.', 'I need to phone but the discounts are just not worth my time on the phone.']",4,"['dreadful', 'and', 'so', 'frustrating', 'as', 'others', 'say', '.', 'my', 'email', 'address', 'is', 'not', 'recognised', 'now', '(', 'ok', 'online', ')', '.', 'techie', 'people', 'have', 'said', 'it', 'is', 'sorted', 'now', 'but', 'it', 'still', 'does', 'not', 'work', '.', 'i', 'need', 'to', 'phone', 'but', 'the', 'discounts', 'are', 'just', 'not', 'worth', 'my', 'time', 'on', 'the', 'phone', '.']",46,2022-03-11,16:33:30,neg,neg,neg,1,neg,"['dreadful', 'and', 'so', 'frustrating', 'as', 'others', 'say', '.', 'my', 'email', 'address', 'be', 'not', 'recognise', 'now', '(', 'ok', 'online', ')', '.', 'techie', 'people', 'have', 'say', 'it', 'be', 'sort', 'now', 'but', 'it', 'still', 'do', 'not', 'work', '.', 'i', 'need', 'to', 'phone', 'but', 'the', 'discount', 'be', 'just', 'not', 'worth', 'my', 'time', 'on', 'the', 'phone', '.']"
gp:AOqpTOFztJsabHv1wjsyr-GVrqTiqWGU3XYRlezF_79BjAbnQnVWGilxoP9DvIyybPHQyyg-TWn1KQQrBBEwgg,Sue Burdett,https://play-lh.googleusercontent.com/a/AATXAJyHG-2BXCJG8oyVoQmyDQznWAteq9dgMa-en_SQ=mo,Not as easy as Marks reward system,1,1,2.7.0.2433,2022-03-11 15:49:47,,,newest,com.waitrose.groceries,['Not as easy as Marks reward system'],1,"['not', 'as', 'easy', 'as', 'marks', 'reward', 'system']",7,2022-03-11,15:49:47,neg,pos,pos,3,neu,"['not', 'as', 'easy', 'as', 'mark', 'reward', 'system']"
gp:AOqpTOEtEEl9nAgaT6aFu5mHS9eubqFlVDAuZlwL-3piOwYcsBCsyNwUwcHZODudJZ9zgOcDyRHYxHMEhs1jGQ,Lesley Wagstaffe,https://play-lh.googleusercontent.com/a/AATXAJx5V8Zzt1mqoSxzGtMhHS911kEyLT3xaRX5QruA=mo,Uninstalled it as it's no use with the new overcomplicated voucher system.,1,1,2.7.0.2433,2022-03-11 11:40:24,,,newest,com.waitrose.groceries,"[""Uninstalled it as it's no use with the new overcomplicated voucher system.""]",1,"['uninstalled', 'it', 'as', ""it's"", 'no', 'use', 'with', 'the', 'new', 'overcomplicated', 'voucher', 'system', '.']",12,2022-03-11,11:40:24,neg,neg,pos,1,neg,"['uninstalled', 'it', 'as', ""it's"", 'no', 'use', 'with', 'the', 'new', 'overcomplicated', 'voucher', 'system', '.']"
gp:AOqpTOFetrFCTImAC-V7xh7aRteENPKr9DZd46e8LKNIExtGhwBXYvwLqY7Kw4-JdQ6lzZDpXcUJ1ti73zPMcA,Su Jacobs,https://play-lh.googleusercontent.com/a/AATXAJwYa2HAGhsXH6KfnHnFtw7D6bDWix-3JBsoA_gt=mo,Useless,1,1,2.7.1.2435,2022-03-11 11:30:58,,,newest,com.waitrose.groceries,['Useless'],1,['useless'],1,2022-03-11,11:30:58,neg,neg,neg,1,neg,['useless']
gp:AOqpTOFl4nfk-2KAQYvEQs6BBOBgcDeu4OwjhkmJEFpbdzrR49m8SEPyosErD93qw_5xjJBQ78GKISHqiyC_rw,Derek and Elizabeth Wilson,https://play-lh.googleusercontent.com/a/AATXAJzXO9-v7b-UPSqjhGXN08nwqFvBKV3rGI-nchhm=mo,Dreadful as all other reviewers say. SO COMPLICATED. PAPER OFFERS BACK AGAIN PLEASE Elizabeth Edinburgh,1,1,2.7.0.2433,2022-03-11 10:48:59,,,newest,com.waitrose.groceries,"['Dreadful as all other reviewers say.', 'SO COMPLICATED.', 'PAPER OFFERS BACK AGAIN PLEASE Elizabeth Edinburgh']",3,"['dreadful', 'as', 'all', 'other', 'reviewers', 'say', '.', 'so', 'complicated', '.', 'paper', 'offers', 'back', 'again', 'please', 'elizabeth', 'edinburgh']",15,2022-03-11,10:48:59,neg,pos,neg,1,neg,"['dreadful', 'as', 'all', 'other', 'reviewer', 'say', '.', 'so', 'complicated', '.', 'paper', 'offer', 'back', 'again', 'please', 'elizabeth', 'edinburgh']"
gp:AOqpTOGLbcRbzpUFbAAvPPVmfxmY2xM6ti1--bzSIp7V82L_AWY7hI3BhvA_TEEn4u8I1GD65ZmO9W3G5vg3VQ,Rex Butcher,https://play-lh.googleusercontent.com/a/AATXAJzG6kYwajql1wEfbO5MTXbwHLGTNh0UZg0N_jvG=mo,Rubbish. Too complex. Waste of my time.,1,1,2.7.2.2441,2022-03-11 10:44:41,,,newest,com.waitrose.groceries,"['Rubbish.', 'Too complex.', 'Waste of my time.']",3,"['rubbish', '.', 'too', 'complex', '.', 'waste', 'of', 'my', 'time', '.']",7,2022-03-11,10:44:41,neg,neg,neg,1,neg,"['rubbish', '.', 'too', 'complex', '.', 'waste', 'of', 'my', 'time', '.']"
gp:AOqpTOGdAeTxCPl55s9VVpFpXmS7O557PqSNZ9dWqwNGD-L7kw2Yiz8iIoxIWqWDJ5g7jTHHj9geL3lflYJbrg,Denise Edson,https://play-lh.googleusercontent.com/a/AATXAJyQW3B-nNZ5kOMkHruDLWTQh5UODAvQp8tlYDJ6=mo,"Terrible, have been trying for 2 weeks even Waitrose at Gloucester Road don't know what to do. Please copy Sainsburys which is so easy to understand and use.",1,4,2.7.0.2433,2022-03-11 09:50:33,,,newest,com.waitrose.groceries,"[""Terrible, have been trying for 2 weeks even Waitrose at Gloucester Road don't know what to do."", 'Please copy Sainsburys which is so easy to understand and use.']",2,"['terrible', ',', 'have', 'been', 'trying', 'for', '2', 'weeks', 'even', 'waitrose', 'at', 'gloucester', 'road', ""don't"", 'know', 'what', 'to', 'do', '.', 'please', 'copy', 'sainsburys', 'which', 'is', 'so', 'easy', 'to', 'understand', 'and', 'use', '.']",27,2022-03-11,09:50:33,neg,pos,neg,1,neg,"['terrible', ',', 'have', 'be', 'try', 'for', '2', 'week', 'even', 'waitrose', 'at', 'gloucester', 'road', ""don't"", 'know', 'what', 'to', 'do', '.', 'please', 'copy', 'sainsburys', 'which', 'be', 'so', 'easy', 'to', 'understand', 'and', 'use', '.']"
gp:AOqpTOELUU17MfS_5mCS_tlLK0wmaKJNxenMfItvYa-KxOOcpnZl3qEd29UuVMRBJpD8rUiz3GrGotasjJszeg,John Bedwell,https://play-lh.googleusercontent.com/a/AATXAJzGEzHz2r8i-kWPnDrsCCAu3ianokgIPMXB1d4r=mo,Very difficult to link to your online order,1,1,2.7.0.2433,2022-03-11 08:52:02,,,newest,com.waitrose.groceries,['Very difficult to link to your online order'],1,"['very', 'difficult', 'to', 'link', 'to', 'your', 'online', 'order']",8,2022-03-11,08:52:02,neg,neg,neg,2,neg,"['very', 'difficult', 'to', 'link', 'to', 'your', 'online', 'order']"
