reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId,reviews_in_sents,sentence_count,reviews_in_words,word_count,ymd,time,label,vader_label,textblob_label,bert_score,bert_label,reviews_lemmatized,year,month,day
gp:AOqpTOHqRofNo1pnjQtitMKO2kD19QLfDGrhjI3hxqGCE6vPUAOqzCNNVjp0QqS1AfvCr-SWkhUDrhyXMVhK_w,J KW,https://play-lh.googleusercontent.com/a-/AOh14GjkVd1MaDt2rPhmyCRChCUQnStpf6PuTcPJ5ISSYuU,Clunky app. Updates all the time but never fixes problems,1,0,7.0.26.0,2021-09-07 16:32:51,,,newest,com.marksandspencer.app,"['Clunky app.', 'Updates all the time but never fixes problems']",2,"['clunky', 'app', '.', 'updates', 'all', 'the', 'time', 'but', 'never', 'fixes', 'problems']",10,2021-09-07,16:32:51,neg,pos,neu,3,neu,"['clunky', 'app', '.', 'update', 'all', 'the', 'time', 'but', 'never', 'fix', 'problem']",2021,9,7
gp:AOqpTOE9x9QnctL6LGsIyANbjzN8-M5o6rSkdo4OwJk5cih9Qd-wccRdB0epHjgFuyU3aX_GrfIKe_KyqPU4rg,isabella obrien,https://play-lh.googleusercontent.com/a/AATXAJzKDBHhFjMFwAyHbmxMQkMxkR3SFNXRnE3sqg_t=mo,This app is useless I wanted to view meals for one person and nothing shows up.,1,0,7.0.26.0,2021-09-07 16:08:46,,,newest,com.marksandspencer.app,['This app is useless I wanted to view meals for one person and nothing shows up.'],1,"['this', 'app', 'is', 'useless', 'i', 'wanted', 'to', 'view', 'meals', 'for', 'one', 'person', 'and', 'nothing', 'shows', 'up', '.']",16,2021-09-07,16:08:46,neg,neg,neg,1,neg,"['this', 'app', 'be', 'useless', 'i', 'want', 'to', 'view', 'meal', 'for', 'one', 'person', 'and', 'nothing', 'show', 'up', '.']",2021,9,7
gp:AOqpTOHRwin3Wr2Qf9uewmlBzw_FzNJk-WmQ0ZizeXhLNujlZ_9l8ukUkDo7-yXfWRu3Ib2jBxXq0h4sn1haxQ,C Choi,https://play-lh.googleusercontent.com/a/AATXAJwqbVU33d7_9BGyEgsT5ZodeaqOxGbH8cN1pxqz=mo,Rubbish app. Full of bugs,1,0,7.0.26.0,2021-09-05 12:45:45,,,newest,com.marksandspencer.app,"['Rubbish app.', 'Full of bugs']",2,"['rubbish', 'app', '.', 'full', 'of', 'bugs']",5,2021-09-05,12:45:45,neg,neu,pos,1,neg,"['rubbish', 'app', '.', 'full', 'of', 'bug']",2021,9,5
gp:AOqpTOF1rfm2QQOcmRg_yhPb1SD-02sMaEROEBEJkGTEWRy2vWyhGOiLR3FTggyLrh5Kd9q9ABVZAGbV2KwH0A,Bill Powell,https://play-lh.googleusercontent.com/a/AATXAJxe2bJfDRjesczQhDZGGRPIJ2i5rASUgC_8bZBs=mo,"Really clunky and slow moving app. Unable to access my Sparks offers. Very frustrating. The words ""card not"" permanently appear on screen. What on earth does that mean? For such a prestigious company, this is a very poor effort.",1,2,7.0.25.0,2021-09-04 10:52:13,,,newest,com.marksandspencer.app,"['Really clunky and slow moving app.', 'Unable to access my Sparks offers.', 'Very frustrating.', 'The words ""card not"" permanently appear on screen.', 'What on earth does that mean?', 'For such a prestigious company, this is a very poor effort.']",6,"['really', 'clunky', 'and', 'slow', 'moving', 'app', '.', 'unable', 'to', 'access', 'my', 'sparks', 'offers', '.', 'very', 'frustrating', '.', 'the', 'words', '""', 'card', 'not', '""', 'permanently', 'appear', 'on', 'screen', '.', 'what', 'on', 'earth', 'does', 'that', 'mean', '?', 'for', 'such', 'a', 'prestigious', 'company', ',', 'this', 'is', 'a', 'very', 'poor', 'effort', '.']",39,2021-09-04,10:52:13,neg,neg,neg,1,neg,"['really', 'clunky', 'and', 'slow', 'moving', 'app', '.', 'unable', 'to', 'access', 'my', 'spark', 'offer', '.', 'very', 'frustrating', '.', 'the', 'word', '""', 'card', 'not', '""', 'permanently', 'appear', 'on', 'screen', '.', 'what', 'on', 'earth', 'do', 'that', 'mean', '?', 'for', 'such', 'a', 'prestigious', 'company', ',', 'this', 'be', 'a', 'very', 'poor', 'effort', '.']",2021,9,4
gp:AOqpTOHaeS7rp2mM9EluuvcODsBljLiKnomOdC99aZz0ly9WJzQ0ubWMSDQaqub8RJCw-VCx04rRI1aaX9QeqQ,Peter May,https://play-lh.googleusercontent.com/a/AATXAJwlbSMtjMoTBb0FGz3eq5_rEtdn0H4HMGhFOQXd=mo,"App useless,,go back to billing. (PAPER).",1,0,7.0.26.0,2021-09-03 06:40:06,,,newest,com.marksandspencer.app,"['App useless,,go back to billing.', '(PAPER).']",2,"['app', 'useless', ',', ',', 'go', 'back', 'to', 'billing', '.', '(', 'paper', ')', '.']",7,2021-09-03,06:40:06,neg,neu,neu,1,neg,"['app', 'useless', ',', ',', 'go', 'back', 'to', 'billing', '.', '(', 'paper', ')', '.']",2021,9,3
gp:AOqpTOG6X2YLrPyqbjqfCmI9YHl7M-yz2yikAo-YLPf5SYr3tb5e0Q6ThEBwzI5hq3L8GYFAioQO6rKKL0HfFw,Sandra Robertson,https://play-lh.googleusercontent.com/a/AATXAJxYRWIdDW1UgApxQ035Hi9ITKpJw3h5m4BKHZEl=mo,I am unable to open M&S website since I upgraded and installed the app.,1,0,7.0.25.0,2021-09-02 17:15:02,,,newest,com.marksandspencer.app,['I am unable to open M&S website since I upgraded and installed the app.'],1,"['i', 'am', 'unable', 'to', 'open', 'm', '&', 's', 'website', 'since', 'i', 'upgraded', 'and', 'installed', 'the', 'app', '.']",15,2021-09-02,17:15:02,neg,neu,neg,1,neg,"['i', 'be', 'unable', 'to', 'open', 'm', '&', 's', 'website', 'since', 'i', 'upgrade', 'and', 'instal', 'the', 'app', '.']",2021,9,2
gp:AOqpTOF9GhxO0-Ks1mFFavsloZ-AcE9cDKUX48mlKN8hkMErOn1o8LdNQ4PXdGwIDS2s3lHp3POzaYcvRzZ7hg,Samantha Salmons,https://play-lh.googleusercontent.com/a/AATXAJx-v80sI9DWbVGVq9WeQmAQ6w2z09f67O3t2l60=mo,Kept logging me out for security reasons so I couldn't use the app at all.,1,0,,2021-09-01 15:05:10,,,newest,com.marksandspencer.app,"[""Kept logging me out for security reasons so I couldn't use the app at all.""]",1,"['kept', 'logging', 'me', 'out', 'for', 'security', 'reasons', 'so', 'i', ""couldn't"", 'use', 'the', 'app', 'at', 'all', '.']",15,2021-09-01,15:05:10,neg,pos,neu,1,neg,"['kept', 'log', 'me', 'out', 'for', 'security', 'reason', 'so', 'i', ""couldn't"", 'use', 'the', 'app', 'at', 'all', '.']",2021,9,1
gp:AOqpTOGXovt9wJ-328MixsgmF7unjZI-V1TDTVpTOB-PqFhGU2VVPInXGcY6SK_vImwf5hcAbgTKWQaki95RJw,Joanne Pickering,https://play-lh.googleusercontent.com/a/AATXAJyHTdWA69iVXW5KmdlyfnrnnRR3upSiln3kBFb9=mo,Fast & efficient,1,0,7.0.25.0,2021-09-01 09:12:15,,,newest,com.marksandspencer.app,['Fast & efficient'],1,"['fast', '&', 'efficient']",2,2021-09-01,09:12:15,neg,pos,pos,5,pos,"['fast', '&', 'efficient']",2021,9,1
gp:AOqpTOEVPArF3ZSGLDvzocPOo6WiXFuPUkBFhaWqascS82XZcLKINgSTWzcORrkV3MUyLfg4SkjdZpeZNF_Qww,Diane Roberts,https://play-lh.googleusercontent.com/a/AATXAJx1FY8BO2EmwVlpRDZ9aeZmbvHFl4IcStfOFaDh=mo,App no good can't see sparks have to view out of app.,1,0,7.0.25.0,2021-08-31 18:35:28,,,newest,com.marksandspencer.app,"[""App no good can't see sparks have to view out of app.""]",1,"['app', 'no', 'good', ""can't"", 'see', 'sparks', 'have', 'to', 'view', 'out', 'of', 'app', '.']",12,2021-08-31,18:35:28,neg,pos,neg,1,neg,"['app', 'no', 'good', ""can't"", 'see', 'spark', 'have', 'to', 'view', 'out', 'of', 'app', '.']",2021,8,31
gp:AOqpTOHrtwls3I2MJnqpNF8vGTAeql75Y5Z1lKEmpdMgy5_NoKUNWXowHqbTg9R-ZC-oeTyzRmXLsJntF8H0Xw,Bob,https://play-lh.googleusercontent.com/a-/AOh14GhcZO2OcZkPIDbZJIu6Wq8P0eXZ1-Zj9KV8LzL461I,"Absolutely dreadful. Everywhere I navigate I'm either asked to change my password or I'm logged out for security reasons, unspecified, and change my password. Why is this App still available when it's so bad?",1,0,,2021-08-31 17:27:20,,,newest,com.marksandspencer.app,"['Absolutely dreadful.', ""Everywhere I navigate I'm either asked to change my password or I'm logged out for security reasons, unspecified, and change my password."", ""Why is this App still available when it's so bad?""]",3,"['absolutely', 'dreadful', '.', 'everywhere', 'i', 'navigate', ""i'm"", 'either', 'asked', 'to', 'change', 'my', 'password', 'or', ""i'm"", 'logged', 'out', 'for', 'security', 'reasons', ',', 'unspecified', ',', 'and', 'change', 'my', 'password', '.', 'why', 'is', 'this', 'app', 'still', 'available', 'when', ""it's"", 'so', 'bad', '?']",34,2021-08-31,17:27:20,neg,neg,neg,1,neg,"['absolutely', 'dreadful', '.', 'everywhere', 'i', 'navigate', ""i'm"", 'either', 'ask', 'to', 'change', 'my', 'password', 'or', ""i'm"", 'log', 'out', 'for', 'security', 'reason', ',', 'unspecified', ',', 'and', 'change', 'my', 'password', '.', 'why', 'be', 'this', 'app', 'still', 'available', 'when', ""it's"", 'so', 'bad', '?']",2021,8,31
gp:AOqpTOE4te7Bdwy-JQ_8gjOrdAQGoMZDb0d4tFZg0j2yWNfOTkeMwSmIyAL0YBbW7-VMdb2Fe1BtD9ZrVrNVrA,Laura H,https://play-lh.googleusercontent.com/a-/AOh14GhHQIXZqL3_AYhV60bFWitxcs8rXogqwn0Y_8D1wg,"Recently, the app is unusable. Having to uninstall it again. It keeps adding multiple items to the basket and it won't let me open it. Can't alter address on the app as it continues to crash.",1,2,7.0.25.0,2021-08-31 12:53:22,,,newest,com.marksandspencer.app,"['Recently, the app is unusable.', 'Having to uninstall it again.', ""It keeps adding multiple items to the basket and it won't let me open it."", ""Can't alter address on the app as it continues to crash.""]",4,"['recently', ',', 'the', 'app', 'is', 'unusable', '.', 'having', 'to', 'uninstall', 'it', 'again', '.', 'it', 'keeps', 'adding', 'multiple', 'items', 'to', 'the', 'basket', 'and', 'it', ""won't"", 'let', 'me', 'open', 'it', '.', ""can't"", 'alter', 'address', 'on', 'the', 'app', 'as', 'it', 'continues', 'to', 'crash', '.']",36,2021-08-31,12:53:22,neg,neg,neu,1,neg,"['recently', ',', 'the', 'app', 'be', 'unusable', '.', 'have', 'to', 'uninstall', 'it', 'again', '.', 'it', 'keep', 'add', 'multiple', 'item', 'to', 'the', 'basket', 'and', 'it', ""won't"", 'let', 'me', 'open', 'it', '.', ""can't"", 'alter', 'address', 'on', 'the', 'app', 'as', 'it', 'continue', 'to', 'crash', '.']",2021,8,31
gp:AOqpTOErWHTmNHyGK-AVOeOK0X8MQlVksM_rAhOuqEhHvfA5vEqDWAfbLWQubvMlQSs7TKd0jUINrzSlNoszmA,Phil Watts,https://play-lh.googleusercontent.com/a-/AOh14GgC8Kuk8Umur9vn70V3wUD58h5RSh4_DHn-Hy2xoQ,Dreadful. Keeps asking me to login again and again. Tried it 10 times,1,0,,2021-08-30 18:06:52,,,newest,com.marksandspencer.app,"['Dreadful.', 'Keeps asking me to login again and again.', 'Tried it 10 times']",3,"['dreadful', '.', 'keeps', 'asking', 'me', 'to', 'login', 'again', 'and', 'again', '.', 'tried', 'it', '10', 'times']",13,2021-08-30,18:06:52,neg,neg,neg,1,neg,"['dreadful', '.', 'keep', 'ask', 'me', 'to', 'login', 'again', 'and', 'again', '.', 'try', 'it', '10', 'time']",2021,8,30
gp:AOqpTOGNC3ZukV67XDgDQbwirt4vclAH0ySZg50hel1Rh2jUo9K95OdD2PqPO_R4STS5KcGWDX37Pv465sBn2w,Marion Bruce,https://play-lh.googleusercontent.com/a/AATXAJxyzHcJUnRiSLMfdFNr6aK-G7hnEXjKA6-_9zc=mo,Does not work.,1,0,7.0.25.0,2021-08-30 15:49:07,,,newest,com.marksandspencer.app,['Does not work.'],1,"['does', 'not', 'work', '.']",3,2021-08-30,15:49:07,neg,neu,neu,1,neg,"['do', 'not', 'work', '.']",2021,8,30
gp:AOqpTOGPAZ2dToNmpwvZDUsOtzCTUqwDZ4DI-Id2-qx9f0ZE_xBBl38UWuFvaz7I-RRtty1sCC5LjAZXjheB4A,Dawn Rooney,https://play-lh.googleusercontent.com/a/AATXAJwz81-dhw0DNIAqmn-bSrvjF1BmiZqCPemZDw-x=mo,"Doesn't let you log in. I can log into the website no problem however when I try to log into the app it asks me to change my password even though its correct. I changed my password and tried again to log into the app using the new password, it then asks me again to change. Ended up deleting the app I'll use the website directly.",1,0,,2021-08-29 10:50:29,,,newest,com.marksandspencer.app,"[""Doesn't let you log in."", 'I can log into the website no problem however when I try to log into the app it asks me to change my password even though its correct.', 'I changed my password and tried again to log into the app using the new password, it then asks me again to change.', ""Ended up deleting the app I'll use the website directly.""]",4,"[""doesn't"", 'let', 'you', 'log', 'in', '.', 'i', 'can', 'log', 'into', 'the', 'website', 'no', 'problem', 'however', 'when', 'i', 'try', 'to', 'log', 'into', 'the', 'app', 'it', 'asks', 'me', 'to', 'change', 'my', 'password', 'even', 'though', 'its', 'correct', '.', 'i', 'changed', 'my', 'password', 'and', 'tried', 'again', 'to', 'log', 'into', 'the', 'app', 'using', 'the', 'new', 'password', ',', 'it', 'then', 'asks', 'me', 'again', 'to', 'change', '.', 'ended', 'up', 'deleting', 'the', 'app', ""i'll"", 'use', 'the', 'website', 'directly', '.']",66,2021-08-29,10:50:29,neg,neg,pos,1,neg,"[""doesn't"", 'let', 'you', 'log', 'in', '.', 'i', 'can', 'log', 'into', 'the', 'website', 'no', 'problem', 'however', 'when', 'i', 'try', 'to', 'log', 'into', 'the', 'app', 'it', 'ask', 'me', 'to', 'change', 'my', 'password', 'even', 'though', 'its', 'correct', '.', 'i', 'change', 'my', 'password', 'and', 'try', 'again', 'to', 'log', 'into', 'the', 'app', 'use', 'the', 'new', 'password', ',', 'it', 'then', 'ask', 'me', 'again', 'to', 'change', '.', 'end', 'up', 'delete', 'the', 'app', ""i'll"", 'use', 'the', 'website', 'directly', '.']",2021,8,29
gp:AOqpTOHQ4FtLxQYI2ZAqnYQMSUvx1wFSgcC9RIszdmXqcL0JABkEybh1lCK6V2T37j4ZNLsxuuAQjqI_WY6D5g,Rania Barghout,https://play-lh.googleusercontent.com/a-/AOh14GgpKf24thYlFl-eusOQ99IDcjwoROfY0LtsVsHSAQ,Unable to install app.,1,0,,2021-08-29 10:29:37,,,newest,com.marksandspencer.app,['Unable to install app.'],1,"['unable', 'to', 'install', 'app', '.']",4,2021-08-29,10:29:37,neg,neu,neg,1,neg,"['unable', 'to', 'install', 'app', '.']",2021,8,29
gp:AOqpTOEucdizr8Q6Scxa_C-Q8WJxSfAWbPfRZKMS7ILaRzHV4jg9Xs7tbmhGkQ3UBl6DRACg5gJijIpJ0FiYEQ,Julie Nugent,https://play-lh.googleusercontent.com/a/AATXAJwyYJUKZ1z0JWymtQhierlDxOl4Ngeog9FATggq=mo,Rubbish,1,0,7.0.25.0,2021-08-28 20:38:28,,,newest,com.marksandspencer.app,['Rubbish'],1,['rubbish'],1,2021-08-28,20:38:28,neg,neu,neu,1,neg,['rubbish'],2021,8,28
gp:AOqpTOEMqGvgqz8l0dCAea0VRh0lSG2zN1SeFVELhZsT145CcvftNjiku_clBKS8Mo1DF_08HHWsDgyHDI7lBw,Ashley Cheek,https://play-lh.googleusercontent.com/a-/AOh14Gha3o-rAesH1mJnfw376zvSFAeUSI5MaWkjeppTtwE,"Scan and shop is hidden away in the app, it keeps the camera on the whole time which drains battery during a shop. It should only be actioto scan an item (try the Sainsburys app). Payment receipt nowhere to be found!",1,1,7.0.25.0,2021-08-28 19:08:07,,,newest,com.marksandspencer.app,"['Scan and shop is hidden away in the app, it keeps the camera on the whole time which drains battery during a shop.', 'It should only be actioto scan an item (try the Sainsburys app).', 'Payment receipt nowhere to be found!']",3,"['scan', 'and', 'shop', 'is', 'hidden', 'away', 'in', 'the', 'app', ',', 'it', 'keeps', 'the', 'camera', 'on', 'the', 'whole', 'time', 'which', 'drains', 'battery', 'during', 'a', 'shop', '.', 'it', 'should', 'only', 'be', 'actioto', 'scan', 'an', 'item', '(', 'try', 'the', 'sainsburys', 'app', ')', '.', 'payment', 'receipt', 'nowhere', 'to', 'be', 'found', '!']",41,2021-08-28,19:08:07,neg,neu,pos,1,neg,"['scan', 'and', 'shop', 'be', 'hide', 'away', 'in', 'the', 'app', ',', 'it', 'keep', 'the', 'camera', 'on', 'the', 'whole', 'time', 'which', 'drain', 'battery', 'during', 'a', 'shop', '.', 'it', 'should', 'only', 'be', 'actioto', 'scan', 'an', 'item', '(', 'try', 'the', 'sainsburys', 'app', ')', '.', 'payment', 'receipt', 'nowhere', 'to', 'be', 'find', '!']",2021,8,28
gp:AOqpTOF-rkcYBDDpCKQJZFQctQEr0kAjAR0IMTCRhCBKHTPQw3U7vRGtWczc9PSoxyFZJD6orwhsYD0eE4jsZg,Lawn Mowers & Things That Make Noise,https://play-lh.googleusercontent.com/a-/AOh14GiCCuN735wAIff10h8r4vEV6UNg5DvDbsIvsOdUbQ,Since the last update the app refuses to stay running. Despite reinstalling,1,0,7.0.25.0,2021-08-28 13:45:22,,,newest,com.marksandspencer.app,"['Since the last update the app refuses to stay running.', 'Despite reinstalling']",2,"['since', 'the', 'last', 'update', 'the', 'app', 'refuses', 'to', 'stay', 'running', '.', 'despite', 'reinstalling']",12,2021-08-28,13:45:22,neg,neu,neu,1,neg,"['since', 'the', 'last', 'update', 'the', 'app', 'refuse', 'to', 'stay', 'run', '.', 'despite', 'reinstall']",2021,8,28
gp:AOqpTOGePDY_K7C6gXLjBUqjGySwrQNQzFYxA-4KfutQLFw1jWkWOSTMp2nwxDiNTB8XGzMpLAYAHc8MJzgryQ,saira kewley,https://play-lh.googleusercontent.com/a/AATXAJxDMrv4zgUcPdxjauoCE9N9tMy10cYj13gdQnuK=mo,"Absolute joke, why does it ask me to sign in when im already signed in and then wipes my basket?? A nonsence app, dont download.",1,1,7.0.25.0,2021-08-28 10:17:59,,,newest,com.marksandspencer.app,"['Absolute joke, why does it ask me to sign in when im already signed in and then wipes my basket??', 'A nonsence app, dont download.']",2,"['absolute', 'joke', ',', 'why', 'does', 'it', 'ask', 'me', 'to', 'sign', 'in', 'when', 'im', 'already', 'signed', 'in', 'and', 'then', 'wipes', 'my', 'basket', '?', '?', 'a', 'nonsence', 'app', ',', 'dont', 'download', '.']",25,2021-08-28,10:17:59,neg,pos,pos,1,neg,"['absolute', 'joke', ',', 'why', 'do', 'it', 'ask', 'me', 'to', 'sign', 'in', 'when', 'im', 'already', 'sign', 'in', 'and', 'then', 'wipe', 'my', 'basket', '?', '?', 'a', 'nonsence', 'app', ',', 'dont', 'download', '.']",2021,8,28
gp:AOqpTOGKbG5xxz4XqS-zaR88Q6wxot0_NsNcb-MfP3H4SzUD-zuHK8Y_gIggbYtHoPYC2S8PG1JHxtNBWzYKzw,Stuart Ramage,https://play-lh.googleusercontent.com/a/AATXAJxZhsus_Ss4o8ZzYW6gux3BJNQpJb8OTGKh_qqY=mo,"Keeps logging me out for security then asking for password reset, deleted app after third password reset.",1,0,,2021-08-28 07:43:40,,,newest,com.marksandspencer.app,"['Keeps logging me out for security then asking for password reset, deleted app after third password reset.']",1,"['keeps', 'logging', 'me', 'out', 'for', 'security', 'then', 'asking', 'for', 'password', 'reset', ',', 'deleted', 'app', 'after', 'third', 'password', 'reset', '.']",17,2021-08-28,07:43:40,neg,pos,neu,1,neg,"['keep', 'log', 'me', 'out', 'for', 'security', 'then', 'ask', 'for', 'password', 'reset', ',', 'delete', 'app', 'after', 'third', 'password', 'reset', '.']",2021,8,28
gp:AOqpTOGxeuOTrCTWKUeoaaGhq75bhAgjr2OnKqtLjdzMQGZTknWhbvEEbOqFE0Skf-MgRbn0oH_o9xOBrQzkEw,HENRY PRINGLE,https://play-lh.googleusercontent.com/a-/AOh14Gioq9bf8FxI1kCR9xxF_1bP91wI7YIEdJSlCvG0,"Does not work correctly, can not see offers on sparks card",2,0,7.0.37.2,2022-03-31 09:52:02,,,newest,com.marksandspencer.app,"['Does not work correctly, can not see offers on sparks card']",1,"['does', 'not', 'work', 'correctly', ',', 'can', 'not', 'see', 'offers', 'on', 'sparks', 'card']",11,2022-03-31,09:52:02,neg,neu,pos,1,neg,"['do', 'not', 'work', 'correctly', ',', 'can', 'not', 'see', 'offer', 'on', 'spark', 'card']",2022,3,31
gp:AOqpTOEeQMg4lFRAjMk8SMY-YmJz9YxYI9vbKWNv6hPXph6V6C3aLFAaqOaf78_9f0HY1M6lFJCWBZm-GavXxQ,Susan Manton,https://play-lh.googleusercontent.com/a-/AOh14GhcwA5m-sXWrpQBZbld5XB0Q-dDcBWi836vLudUYQ,Following update on 30th March you cannot scroll to look at sparks offers,2,0,7.0.37.2,2022-03-30 11:59:19,,,newest,com.marksandspencer.app,['Following update on 30th March you cannot scroll to look at sparks offers'],1,"['following', 'update', 'on', '30th', 'march', 'you', 'cannot', 'scroll', 'to', 'look', 'at', 'sparks', 'offers']",13,2022-03-30,11:59:19,neg,neu,pos,1,neg,"['follow', 'update', 'on', '30th', 'march', 'you', 'cannot', 'scroll', 'to', 'look', 'at', 'spark', 'offer']",2022,3,30
gp:AOqpTOGwjhyPoaX74LoC-AzX5TIiQCfmCs4uMsNif-fMgOKHJFtGg8YglRkRghtqjnFLBEmheYLkny3WXI8y5A,jake aisthorpe,https://play-lh.googleusercontent.com/a/AATXAJz3f0YFGTSkrugEBLITnt9iuA-om3Ft9Yak-xAB=mo,Pushing for a review on my first use,2,0,7.0.37.2,2022-03-30 08:34:51,,,newest,com.marksandspencer.app,['Pushing for a review on my first use'],1,"['pushing', 'for', 'a', 'review', 'on', 'my', 'first', 'use']",8,2022-03-30,08:34:51,neg,neu,pos,5,pos,"['push', 'for', 'a', 'review', 'on', 'my', 'first', 'use']",2022,3,30
gp:AOqpTOHIMfh3bjyiA4ZO1PbtrsfSTGhY7x4MeC1qdFY5z-NDfIbV85v-aaupbFMgpxDCz-d8XC_nfArOwizv9A,Lorna Grossman,https://play-lh.googleusercontent.com/a-/AOh14GiGOW4w-j-KS5F8b5lsOuz5jwwfs-yT4AU1Q1aX7A,Always really slow,2,0,7.0.36.0,2022-03-24 19:45:05,,,newest,com.marksandspencer.app,['Always really slow'],1,"['always', 'really', 'slow']",3,2022-03-24,19:45:05,neg,neu,neg,2,neg,"['always', 'really', 'slow']",2022,3,24
gp:AOqpTOFqPfODCwVRbIu84Wb1ale78msO2nCLpdg6nS8K-4apjDhCks8bbkJnPNajb9qORsOshMV2q1Q_NF6CHg,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Not the best app! I can add Sparks offers but can't view them individually so, have to go in store to check what the offers are which is a pain. I have sought advice but no-one in store can resolve this issue. Also the search facility is clunky. If I click into an item then go back it takes me out of search altogether!",2,1,7.0.36.0,2022-03-24 16:19:33,,,newest,com.marksandspencer.app,"['Not the best app!', ""I can add Sparks offers but can't view them individually so, have to go in store to check what the offers are which is a pain."", 'I have sought advice but no-one in store can resolve this issue.', 'Also the search facility is clunky.', 'If I click into an item then go back it takes me out of search altogether!']",5,"['not', 'the', 'best', 'app', '!', 'i', 'can', 'add', 'sparks', 'offers', 'but', ""can't"", 'view', 'them', 'individually', 'so', ',', 'have', 'to', 'go', 'in', 'store', 'to', 'check', 'what', 'the', 'offers', 'are', 'which', 'is', 'a', 'pain', '.', 'i', 'have', 'sought', 'advice', 'but', 'no-one', 'in', 'store', 'can', 'resolve', 'this', 'issue', '.', 'also', 'the', 'search', 'facility', 'is', 'clunky', '.', 'if', 'i', 'click', 'into', 'an', 'item', 'then', 'go', 'back', 'it', 'takes', 'me', 'out', 'of', 'search', 'altogether', '!']",64,2022-03-24,16:19:33,neg,neg,pos,2,neg,"['not', 'the', 'best', 'app', '!', 'i', 'can', 'add', 'sparks', 'offer', 'but', ""can't"", 'view', 'them', 'individually', 'so', ',', 'have', 'to', 'go', 'in', 'store', 'to', 'check', 'what', 'the', 'offer', 'be', 'which', 'be', 'a', 'pain', '.', 'i', 'have', 'seek', 'advice', 'but', 'no-one', 'in', 'store', 'can', 'resolve', 'this', 'issue', '.', 'also', 'the', 'search', 'facility', 'be', 'clunky', '.', 'if', 'i', 'click', 'into', 'an', 'item', 'then', 'go', 'back', 'it', 'take', 'me', 'out', 'of', 'search', 'altogether', '!']",2022,3,24
gp:AOqpTOFQKO2QKpKxAK6egz-5Egz-bXEAsmo_4XVosSV67b8xRv7lzVsDl0GDa2PMaP9bvuY_su8k2VPWsUxThw,K M,https://play-lh.googleusercontent.com/a/AATXAJwdIm5kVQLZDFlYuDHKd55hOA42LGYe6GeCz8Re=mo,"I can't see the sparks offers. The whole sparks part of the app needs changing, as it is nigh on impossible use it correctly. You cannot see the offers as they are below the bottom of the screen. Very frustrating.",2,0,7.0.36.0,2022-03-24 08:13:14,,,newest,com.marksandspencer.app,"[""I can't see the sparks offers."", 'The whole sparks part of the app needs changing, as it is nigh on impossible use it correctly.', 'You cannot see the offers as they are below the bottom of the screen.', 'Very frustrating.']",4,"['i', ""can't"", 'see', 'the', 'sparks', 'offers', '.', 'the', 'whole', 'sparks', 'part', 'of', 'the', 'app', 'needs', 'changing', ',', 'as', 'it', 'is', 'nigh', 'on', 'impossible', 'use', 'it', 'correctly', '.', 'you', 'cannot', 'see', 'the', 'offers', 'as', 'they', 'are', 'below', 'the', 'bottom', 'of', 'the', 'screen', '.', 'very', 'frustrating', '.']",40,2022-03-24,08:13:14,neg,neg,neg,1,neg,"['i', ""can't"", 'see', 'the', 'spark', 'offer', '.', 'the', 'whole', 'spark', 'part', 'of', 'the', 'app', 'need', 'change', ',', 'as', 'it', 'be', 'nigh', 'on', 'impossible', 'use', 'it', 'correctly', '.', 'you', 'cannot', 'see', 'the', 'offer', 'as', 'they', 'be', 'below', 'the', 'bottom', 'of', 'the', 'screen', '.', 'very', 'frustrating', '.']",2022,3,24
gp:AOqpTOFF2cCp7x1rzvPUcRjA_Jlpvv04wz-t_vT_-XCgZmABP56mVPu9y8kRJxs_2LUD9bvomJoMNdYqwzto0g,Clair Price,https://play-lh.googleusercontent.com/a/AATXAJytqpvZ-0eLFqHZ9RHjYyCnVnQNPhiDN05Iau4n=mo,"Had trouble using sparks 20% offer on beauty products last week , at checkout the full 20% was not taken off, I was unable to connect to customer service, eventually gave up on the order.",2,0,7.0.36.0,2022-03-20 11:06:40,,,newest,com.marksandspencer.app,"['Had trouble using sparks 20% offer on beauty products last week , at checkout the full 20% was not taken off, I was unable to connect to customer service, eventually gave up on the order.']",1,"['had', 'trouble', 'using', 'sparks', '20', '%', 'offer', 'on', 'beauty', 'products', 'last', 'week', ',', 'at', 'checkout', 'the', 'full', '20', '%', 'was', 'not', 'taken', 'off', ',', 'i', 'was', 'unable', 'to', 'connect', 'to', 'customer', 'service', ',', 'eventually', 'gave', 'up', 'on', 'the', 'order', '.']",34,2022-03-20,11:06:40,neg,pos,neg,1,neg,"['have', 'trouble', 'use', 'spark', '20', '%', 'offer', 'on', 'beauty', 'product', 'last', 'week', ',', 'at', 'checkout', 'the', 'full', '20', '%', 'be', 'not', 'take', 'off', ',', 'i', 'be', 'unable', 'to', 'connect', 'to', 'customer', 'service', ',', 'eventually', 'give', 'up', 'on', 'the', 'order', '.']",2022,3,20
