reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId,reviews_in_sents,sentence_count,reviews_in_words,word_count,ymd,time,label,vader_label,textblob_label,bert_score,bert_label,reviews_lemmatized,year,month,day
gp:AOqpTOH1hJMFgxCMXoqM2TJ5gm4XCInTTswWud1gJenCmPDaGAe_urUtcAxzA1ztyzCDLJajQnAyHk_37OvVag,Archna Patel,https://play-lh.googleusercontent.com/a/AATXAJwM0TR6kVOgndO7aERNBQrltjsrqylmGdflUX-C=mo,Why is this app sooooo glitchy? One thing gets fixed another thing goes wrong. Right now you can't read reviews from the app! It's just annoying to use,2,4,22.03,2022-02-15 18:26:43,,,newest,com.asda.android,"['Why is this app sooooo glitchy?', 'One thing gets fixed another thing goes wrong.', ""Right now you can't read reviews from the app!"", ""It's just annoying to use""]",4,"['why', 'is', 'this', 'app', 'sooooo', 'glitchy', '?', 'one', 'thing', 'gets', 'fixed', 'another', 'thing', 'goes', 'wrong', '.', 'right', 'now', 'you', ""can't"", 'read', 'reviews', 'from', 'the', 'app', '!', ""it's"", 'just', 'annoying', 'to', 'use']",28,2022-02-15,18:26:43,neg,neg,neg,1,neg,"['why', 'be', 'this', 'app', 'sooooo', 'glitchy', '?', 'one', 'thing', 'get', 'fix', 'another', 'thing', 'go', 'wrong', '.', 'right', 'now', 'you', ""can't"", 'read', 'review', 'from', 'the', 'app', '!', ""it's"", 'just', 'annoy', 'to', 'use']",2022,2,15
gp:AOqpTOGC11aMfen2JTzNtvkYVWBKHuU9X6ixm5rOJgkW0K6B5kEqJrpgAF7jg8Ak9hAERYnltdX3LKW6qS12Ww,Angela Boyle,https://play-lh.googleusercontent.com/a-/AOh14Gh-inI11PUWz0tX1XIo6xzoQN1IkGl19QK_2Rodi_8,Wont let me check out,2,1,3.1.2,2022-02-15 02:29:46,,,newest,com.asda.android,['Wont let me check out'],1,"['wont', 'let', 'me', 'checkout']",5,2022-02-15,02:29:46,neg,neu,neu,1,neg,"['wont', 'let', 'me', 'checkout']",2022,2,15
gp:AOqpTOFP18wjqfR8oCYkSUKsv0QlFTsd83yy-_vQgmuqg_YO8MP8uqqkIReiUym0HW9GsEIZ9DqJP27IFngXgw,Brian Reid,https://play-lh.googleusercontent.com/a-/AOh14GjE-ycci8qb0tD3bPAw6hhlX1m3EM2nneZNqkdXKw,Very slow app and not a good experience navigating between various areas.,2,1,22.02,2022-02-11 13:47:37,,,newest,com.asda.android,['Very slow app and not a good experience navigating between various areas.'],1,"['very', 'slow', 'app', 'and', 'not', 'a', 'good', 'experience', 'navigating', 'between', 'various', 'areas', '.']",12,2022-02-11,13:47:37,neg,neg,neg,2,neg,"['very', 'slow', 'app', 'and', 'not', 'a', 'good', 'experience', 'navigate', 'between', 'various', 'area', '.']",2022,2,11
gp:AOqpTOFOYaL7qE4mICL9wdaa3vczMgVafHf5zYMPwK88v7YgpfrF5wrhJawmYp0e2RWoMfGtBeStppRkOP3LfA,Jenny Coleman,https://play-lh.googleusercontent.com/a/AATXAJyjcZ-5Rj8ssSYbRzObGx7aKRQ3AfYoSvsPitA=mo,App hasn't worked properly for months. I've tried uninstalling and reinstalling but still no use. Can't tell Store I'm on my way or have arrived. FRUSTRATING,2,2,21.20.03,2022-02-11 09:34:27,,,newest,com.asda.android,"[""App hasn't worked properly for months."", ""I've tried uninstalling and reinstalling but still no use."", ""Can't tell Store I'm on my way or have arrived."", 'FRUSTRATING']",4,"['app', ""hasn't"", 'worked', 'properly', 'for', 'months', '.', ""i've"", 'tried', 'uninstalling', 'and', 'reinstalling', 'but', 'still', 'no', 'use', '.', ""can't"", 'tell', 'store', ""i'm"", 'on', 'my', 'way', 'or', 'have', 'arrived', '.', 'frustrating']",26,2022-02-11,09:34:27,neg,neg,neg,1,neg,"['app', ""hasn't"", 'work', 'properly', 'for', 'month', '.', ""i've"", 'try', 'uninstalling', 'and', 'reinstall', 'but', 'still', 'no', 'use', '.', ""can't"", 'tell', 'store', ""i'm"", 'on', 'my', 'way', 'or', 'have', 'arrive', '.', 'frustrate']",2022,2,11
gp:AOqpTOEwGtRWPbrMx77dqrOXpdJbWZYYF5eNXWL541oGNCpRxUnokY3VtaEXO3pKQ0mhf67PA-QvIByWEr3ZDA,Sue Owen,https://play-lh.googleusercontent.com/a/AATXAJxDvQ-Eg1aE0KJG46h59grFEN7JBcZ8rfllyluq=mo,Why can we not read reviews on products anymore.,2,1,22.01,2022-02-10 10:51:41,,,newest,com.asda.android,['Why can we not read reviews on products anymore.'],1,"['why', 'can', 'we', 'not', 'read', 'reviews', 'on', 'products', 'anymore', '.']",9,2022-02-10,10:51:41,neg,neu,neu,1,neg,"['why', 'can', 'we', 'not', 'read', 'review', 'on', 'product', 'anymore', '.']",2022,2,10
gp:AOqpTOHq7EfnKurlfTHy027rsDK1jWm7U3NCf4Ov0h8sxvpCA4fwKcyQuzMNSW2v2EfN80ZsFIJ5XR0QMz3vnA,Chris Keedy,https://play-lh.googleusercontent.com/a/AATXAJzqpXvUXGUG5noG_Iz3sBMNyHh1VEcP59G23Zv6=mo,Does not work The I am here button is not available when you call the number no one answers. How are you supposed to collect the shopping in the huddersfield store,2,2,21.20.03,2022-02-08 18:33:38,,,newest,com.asda.android,"['Does not work The I am here button is not available when you call the number no one answers.', 'How are you supposed to collect the shopping in the huddersfield store']",2,"['does', 'not', 'work', 'the', 'i', 'am', 'here', 'button', 'is', 'not', 'available', 'when', 'you', 'call', 'the', 'number', 'no', 'one', 'answers', '.', 'how', 'are', 'you', 'supposed', 'to', 'collect', 'the', 'shopping', 'in', 'the', 'huddersfield', 'store']",31,2022-02-08,18:33:38,neg,neg,neg,1,neg,"['do', 'not', 'work', 'the', 'i', 'be', 'here', 'button', 'be', 'not', 'available', 'when', 'you', 'call', 'the', 'number', 'no', 'one', 'answer', '.', 'how', 'be', 'you', 'suppose', 'to', 'collect', 'the', 'shopping', 'in', 'the', 'huddersfield', 'store']",2022,2,8
gp:AOqpTOH4sLAwG6dTw3L1OzHgVJIk3HerKkoeqKmHEeV_TU4-eDhiK8QLwCxGzAPfaMJ6OD8qEFdRDdIcqsU_Ug,Tobias Lyndal,https://play-lh.googleusercontent.com/a-/AOh14GhjRy20_M7BlGIFREmNGcuKG4uH9irDOjsmQqq2ew,Reviews no longer work on the app. Used to be able to read reviews no longer can. Often click on an item to add to basket then get told item not available. The app gets word after each update.,2,6,22.01,2022-02-07 21:31:13,,,newest,com.asda.android,"['Reviews no longer work on the app.', 'Used to be able to read reviews no longer can.', 'Often click on an item to add to basket then get told item not available.', 'The app gets word after each update.']",4,"['reviews', 'no', 'longer', 'work', 'on', 'the', 'app', '.', 'used', 'to', 'be', 'able', 'to', 'read', 'reviews', 'no', 'longer', 'can', '.', 'often', 'click', 'on', 'an', 'item', 'to', 'add', 'to', 'basket', 'then', 'get', 'told', 'item', 'not', 'available', '.', 'the', 'app', 'gets', 'word', 'after', 'each', 'update', '.']",39,2022-02-07,21:31:13,neg,neg,pos,1,neg,"['review', 'no', 'long', 'work', 'on', 'the', 'app', '.', 'use', 'to', 'be', 'able', 'to', 'read', 'review', 'no', 'longer', 'can', '.', 'often', 'click', 'on', 'an', 'item', 'to', 'add', 'to', 'basket', 'then', 'get', 'told', 'item', 'not', 'available', '.', 'the', 'app', 'get', 'word', 'after', 'each', 'update', '.']",2022,2,7
gp:AOqpTOEPCNm4hMCgBrTgGFfqQFhSzSZ-yVvWWdjfXeIsH5776JV7SbU5JSGKjiWj57lEsBhskHLqZzyJAunFjg,PyroUK,https://play-lh.googleusercontent.com/a-/AOh14GgNWKOXrjvn5BNKS-htgGqGwo0kBMtgk7LLo4B0,"Since upgrading to S21 and re installing this app, I've never been able to view Orders that are marked ready for collection, meaning I can't see substitutes or anything. On my partners iPhone 12 it works perfectly fine. So what gives with the Android version?",2,1,21.20.03,2022-02-03 14:02:40,,,newest,com.asda.android,"[""Since upgrading to S21 and re installing this app, I've never been able to view Orders that are marked ready for collection, meaning I can't see substitutes or anything."", 'On my partners iPhone 12 it works perfectly fine.', 'So what gives with the Android version?']",3,"['since', 'upgrading', 'to', 's21', 'and', 're', 'installing', 'this', 'app', ',', ""i've"", 'never', 'been', 'able', 'to', 'view', 'orders', 'that', 'are', 'marked', 'ready', 'for', 'collection', ',', 'meaning', 'i', ""can't"", 'see', 'substitutes', 'or', 'anything', '.', 'on', 'my', 'partners', 'iphone', '12', 'it', 'works', 'perfectly', 'fine', '.', 'so', 'what', 'gives', 'with', 'the', 'android', 'version', '?']",45,2022-02-03,14:02:40,neg,pos,pos,5,pos,"['since', 'upgrade', 'to', 's21', 'and', 're', 'instal', 'this', 'app', ',', ""i've"", 'never', 'be', 'able', 'to', 'view', 'order', 'that', 'be', 'mark', 'ready', 'for', 'collection', ',', 'mean', 'i', ""can't"", 'see', 'substitute', 'or', 'anything', '.', 'on', 'my', 'partner', 'iphone', '12', 'it', 'work', 'perfectly', 'fine', '.', 'so', 'what', 'give', 'with', 'the', 'android', 'version', '?']",2022,2,3
gp:AOqpTOFQjvMXCnIMtoZLckHy5VuzHrDa3evcL-ZeJ3X4Cr6OSpfd-RqZnwPq6iTJUA9OujTacBuqzQa7Po78mw,Amy Louise,https://play-lh.googleusercontent.com/a/AATXAJw4XAu36yWMeJUhyC_j52DD6684ITksAfXPLakR=mo,"Doesn't sort accurately, but neither does the website",2,0,21.20.03,2022-01-27 21:54:20,,,newest,com.asda.android,"[""Doesn't sort accurately, but neither does the website""]",1,"[""doesn't"", 'sort', 'accurately', ',', 'but', 'neither', 'does', 'the', 'website']",8,2022-01-27,21:54:20,neg,neu,pos,3,neu,"[""doesn't"", 'sort', 'accurately', ',', 'but', 'neither', 'do', 'the', 'website']",2022,1,27
gp:AOqpTOGic_U_4vzK4zHhQL69sqc4sCqSuSwdu2ZkhgSWVoI-LJHIxTTweubI8J_jZjbsjTFw19FOZMy-ncsSbQ,Kayleigh Johnston,https://play-lh.googleusercontent.com/a-/AOh14GjWK0qF9_StYpb9HvFu0Vsz-LdBCFsLsgmU72BGRw,"App getting worse by the day. Doesn't find some items, even when searching their exact name, and half of the items I try to add to basket then say unavailable. Items I know they sell in store don't even come up half the time.",2,4,21.20.03,2022-01-26 20:40:23,,,newest,com.asda.android,"['App getting worse by the day.', ""Doesn't find some items, even when searching their exact name, and half of the items I try to add to basket then say unavailable."", ""Items I know they sell in store don't even come up half the time.""]",3,"['app', 'getting', 'worse', 'by', 'the', 'day', '.', ""doesn't"", 'find', 'some', 'items', ',', 'even', 'when', 'searching', 'their', 'exact', 'name', ',', 'and', 'half', 'of', 'the', 'items', 'i', 'try', 'to', 'add', 'to', 'basket', 'then', 'say', 'unavailable', '.', 'items', 'i', 'know', 'they', 'sell', 'in', 'store', ""don't"", 'even', 'come', 'up', 'half', 'the', 'time', '.']",44,2022-01-26,20:40:23,neg,neg,neg,2,neg,"['app', 'get', 'bad', 'by', 'the', 'day', '.', ""doesn't"", 'find', 'some', 'item', ',', 'even', 'when', 'search', 'their', 'exact', 'name', ',', 'and', 'half', 'of', 'the', 'item', 'i', 'try', 'to', 'add', 'to', 'basket', 'then', 'say', 'unavailable', '.', 'item', 'i', 'know', 'they', 'sell', 'in', 'store', ""don't"", 'even', 'come', 'up', 'half', 'the', 'time', '.']",2022,1,26
gp:AOqpTOEmqj7qKIvq-chFfSgqCgmkX0BnBhL3kDwxn4kKv5nGODhmdhxAXMnywGJUa14rUYnDxfzLZfUrPo5nuw,Lauraann Mcguigan,https://play-lh.googleusercontent.com/a-/AOh14GjknEw37tlE-uS3UScfZe6mnwNxvAeJ8NVoT_FYMw,Too many issues,2,0,21.18,2022-01-24 16:26:46,,,newest,com.asda.android,['Too many issues'],1,"['too', 'many', 'issues']",3,2022-01-24,16:26:46,neg,neu,pos,2,neg,"['too', 'many', 'issue']",2022,1,24
gp:AOqpTOGcMmKXD0qCRRSdxB1ftcaiiIFFxbSMCmdhO7K2GZg0umKL02lVvCscX7FXHXTsDosSQmN12tyklRiarA,Kirsteen Douglas,https://play-lh.googleusercontent.com/a/AATXAJxS0265CBtxjG6gHjBtNgehrjdU2uqJiWY6WRpp=mo,Please fix the On My Way and the Im Here function. Even the guys that bring the order to your car are saying they are constantly reporting it and nothing is being done. The sooner you fix the easier it is for customers and staff!,2,3,21.20.03,2022-01-22 12:41:36,,,newest,com.asda.android,"['Please fix the On My Way and the Im Here function.', 'Even the guys that bring the order to your car are saying they are constantly reporting it and nothing is being done.', 'The sooner you fix the easier it is for customers and staff!']",3,"['please', 'fix', 'the', 'on', 'my', 'way', 'and', 'the', 'im', 'here', 'function', '.', 'even', 'the', 'guys', 'that', 'bring', 'the', 'order', 'to', 'your', 'car', 'are', 'saying', 'they', 'are', 'constantly', 'reporting', 'it', 'and', 'nothing', 'is', 'being', 'done', '.', 'the', 'sooner', 'you', 'fix', 'the', 'easier', 'it', 'is', 'for', 'customers', 'and', 'staff', '!']",45,2022-01-22,12:41:36,neg,pos,neu,5,pos,"['please', 'fix', 'the', 'on', 'my', 'way', 'and', 'the', 'im', 'here', 'function', '.', 'even', 'the', 'guy', 'that', 'bring', 'the', 'order', 'to', 'your', 'car', 'be', 'say', 'they', 'be', 'constantly', 'report', 'it', 'and', 'nothing', 'be', 'be', 'do', '.', 'the', 'sooner', 'you', 'fix', 'the', 'easy', 'it', 'be', 'for', 'customer', 'and', 'staff', '!']",2022,1,22
gp:AOqpTOHSOIXJv0r3wj5pZhqQBy282371Ng0LrNNEZ6dAx7e_njhhp1LRLLmEN-CbCkuJQiMdwFhZ90ikvwTfpA,Nicola Reay,https://play-lh.googleusercontent.com/a-/AOh14GjMwSdcuk6poTv8SilNgEmVZihbpP817On__-nEk9M,Found it on for shopping but the check-in function just does not work! Find myself just sitting waiting for someone to eventually come out.,2,1,21.20.03,2022-01-21 15:17:42,,,newest,com.asda.android,"['Found it on for shopping but the check-in function just does not work!', 'Find myself just sitting waiting for someone to eventually come out.']",2,"['found', 'it', 'on', 'for', 'shopping', 'but', 'the', 'check-in', 'function', 'just', 'does', 'not', 'work', '!', 'find', 'myself', 'just', 'sitting', 'waiting', 'for', 'someone', 'to', 'eventually', 'come', 'out', '.']",24,2022-01-21,15:17:42,neg,neu,neu,2,neg,"['find', 'it', 'on', 'for', 'shopping', 'but', 'the', 'check-in', 'function', 'just', 'do', 'not', 'work', '!', 'find', 'myself', 'just', 'sit', 'wait', 'for', 'someone', 'to', 'eventually', 'come', 'out', '.']",2022,1,21
gp:AOqpTOFjJdAlTwISc49vv-jCbKDuB81wrdK_H9DcSwKHd1wKynxuaJnMEUrRFWpEEbBi0fyUS-RcFSDe-sstbg,Scott S,https://play-lh.googleusercontent.com/a/AATXAJxfSiMoJiPP_aOwjgYul-GZDLJnxxpHQajyMpgH=mo,"Constant updates, you'd think the app never went through QA....",2,0,21.18,2022-01-19 21:08:46,,,newest,com.asda.android,"[""Constant updates, you'd think the app never went through QA....""]",1,"['constant', 'updates', ',', ""you'd"", 'think', 'the', 'app', 'never', 'went', 'through', 'qa', '...']",11,2022-01-19,21:08:46,neg,neu,neu,1,neg,"['constant', 'update', ',', ""you'd"", 'think', 'the', 'app', 'never', 'go', 'through', 'qa', '...']",2022,1,19
gp:AOqpTOEmTMbdy8qWjUX6ya745Zz5vHf08AyakTUL2l6zHAG578xdgI60MEUi534rbQ-3dQY1m689ZPuK4yd-6w,Terry Fisher,https://play-lh.googleusercontent.com/a/AATXAJy-Bfei_QY2JTV2iFQAzXmIH1XIqQa5kufjHyMX=mo,THE APP DOES NOT WORK CANNOT TE THEM YOUR ON THE WAY WILL NOT CONNECT TO LET THEM KNOW YOUR THERE,2,0,21.20.03,2022-01-19 06:47:30,,,newest,com.asda.android,['THE APP DOES NOT WORK CANNOT TE THEM YOUR ON THE WAY WILL NOT CONNECT TO LET THEM KNOW YOUR THERE'],1,"['the', 'app', 'does', 'not', 'work', 'cannot', 'te', 'them', 'your', 'on', 'the', 'way', 'will', 'not', 'connect', 'to', 'let', 'them', 'know', 'your', 'there']",21,2022-01-19,06:47:30,neg,neu,neu,1,neg,"['the', 'app', 'do', 'not', 'work', 'cannot', 'te', 'them', 'your', 'on', 'the', 'way', 'will', 'not', 'connect', 'to', 'let', 'them', 'know', 'your', 'there']",2022,1,19
gp:AOqpTOG-qIb4PXi_0dFk3zDPPv7WfouMw5uX2qckIiS_L4ZqdnKgAhLOKmr-4JZfSPl29s5MzLIzLe5LnNcasA,Carly Bianca Mead,https://play-lh.googleusercontent.com/a/AATXAJzWiMdvrN1OQFwrdzdsumIbJZGadSvDxBCRrRI8=mo,"Favourites function is a joke. Just noticed pretty much everything I've ever bought, including lots of stuff no longer even sold, has been added to 'favourites'. I wanted to add one item to come back to in the future but I'd not likely see it again in amongst all that! Which bright spark thought this was useful to make shopping easier?! I've just spent 15 mins removing things in my faves and not finished...",2,40,21.20.03,2022-01-18 20:13:58,,,newest,com.asda.android,"['Favourites function is a joke.', ""Just noticed pretty much everything I've ever bought, including lots of stuff no longer even sold, has been added to 'favourites'."", ""I wanted to add one item to come back to in the future but I'd not likely see it again in amongst all that!"", 'Which bright spark thought this was useful to make shopping easier?!', ""I've just spent 15 mins removing things in my faves and not finished...""]",5,"['favourites', 'function', 'is', 'a', 'joke', '.', 'just', 'noticed', 'pretty', 'much', 'everything', ""i've"", 'ever', 'bought', ',', 'including', 'lots', 'of', 'stuff', 'no', 'longer', 'even', 'sold', ',', 'has', 'been', 'added', 'to', ""'"", 'favourites', ""'"", '.', 'i', 'wanted', 'to', 'add', 'one', 'item', 'to', 'come', 'back', 'to', 'in', 'the', 'future', 'but', ""i'd"", 'not', 'likely', 'see', 'it', 'again', 'in', 'amongst', 'all', 'that', '!', 'which', 'bright', 'spark', 'thought', 'this', 'was', 'useful', 'to', 'make', 'shopping', 'easier', '?', '!', ""i've"", 'just', 'spent', '15', 'mins', 'removing', 'things', 'in', 'my', 'faves', 'and', 'not', 'finished', '...']",75,2022-01-18,20:13:58,neg,pos,pos,1,neg,"['favourite', 'function', 'be', 'a', 'joke', '.', 'just', 'notice', 'pretty', 'much', 'everything', ""i've"", 'ever', 'buy', ',', 'include', 'lot', 'of', 'stuff', 'no', 'longer', 'even', 'sell', ',', 'have', 'be', 'add', 'to', ""'"", 'favourite', ""'"", '.', 'i', 'want', 'to', 'add', 'one', 'item', 'to', 'come', 'back', 'to', 'in', 'the', 'future', 'but', ""i'd"", 'not', 'likely', 'see', 'it', 'again', 'in', 'amongst', 'all', 'that', '!', 'which', 'bright', 'spark', 'thought', 'this', 'be', 'useful', 'to', 'make', 'shop', 'easy', '?', '!', ""i've"", 'just', 'spend', '15', 'min', 'remove', 'thing', 'in', 'my', 'faves', 'and', 'not', 'finish', '...']",2022,1,18
gp:AOqpTOGlzAhyitTt8WDK5AieHNaWYbbcTlb11IBFvGqX2GYtyQhB-hKRk3TNXErkRSHhbkZuWdsepyzFPAxFaA,The Britic,https://play-lh.googleusercontent.com/a-/AOh14Gj5Ygp3GucGMaXPMZTBXIZEdr9oZH90E_WAtJbg_Q,"Quite slow to respond, can't refine searches. I only use it because the website is even slower.",2,0,,2022-01-17 12:22:57,,,newest,com.asda.android,"[""Quite slow to respond, can't refine searches."", 'I only use it because the website is even slower.']",2,"['quite', 'slow', 'to', 'respond', ',', ""can't"", 'refine', 'searches', '.', 'i', 'only', 'use', 'it', 'because', 'the', 'website', 'is', 'even', 'slower', '.']",17,2022-01-17,12:22:57,neg,neu,neg,2,neg,"['quite', 'slow', 'to', 'respond', ',', ""can't"", 'refine', 'search', '.', 'i', 'only', 'use', 'it', 'because', 'the', 'website', 'be', 'even', 'slow', '.']",2022,1,17
gp:AOqpTOHP-UoT8mfaqaY9Ol7B1HPoKtiCR8ADS1Maw8H7_b8kFzQnPdS8pVCpw3U-Ti65KKbVjCT2AV9Pt1UfaA,Carys Jones,https://play-lh.googleusercontent.com/a/AATXAJzzYd0Omk1xC98bna9BQe-zuMAM4t0aoGwmTJoV=mo,"On android, it doesn't seem to have the buttons anymore to say that you're on your way or at the store??? Is anybody else finding this?",2,3,21.20.03,2022-01-16 11:45:17,,,newest,com.asda.android,"[""On android, it doesn't seem to have the buttons anymore to say that you're on your way or at the store???"", 'Is anybody else finding this?']",2,"['on', 'android', ',', 'it', ""doesn't"", 'seem', 'to', 'have', 'the', 'buttons', 'anymore', 'to', 'say', 'that', ""you're"", 'on', 'your', 'way', 'or', 'at', 'the', 'store', '?', '?', '?', 'is', 'anybody', 'else', 'finding', 'this', '?']",26,2022-01-16,11:45:17,neg,neu,neu,1,neg,"['on', 'android', ',', 'it', ""doesn't"", 'seem', 'to', 'have', 'the', 'button', 'anymore', 'to', 'say', 'that', ""you're"", 'on', 'your', 'way', 'or', 'at', 'the', 'store', '?', '?', '?', 'be', 'anybody', 'else', 'find', 'this', '?']",2022,1,16
gp:AOqpTOH3avj2aqhXkIKYKGVePSgsX-Yfw6omQm4tLHrITnarQmPaIkmMPEQbThTbaTo0G0mFb9AoLN49rrtAaA,Hollowpoint,https://play-lh.googleusercontent.com/a-/AOh14Gho1X7h64fwZZ-VQQB0CQCaPPj6Rs60Uio7dBYl1Q,The check in(on the way button) works on iPhones but not on Android by sounds of things. Shopping using app is fine. Just that part.,2,2,21.20.03,2022-01-16 09:53:07,,,newest,com.asda.android,"['The check in(on the way button) works on iPhones but not on Android by sounds of things.', 'Shopping using app is fine.', 'Just that part.']",3,"['the', 'check', 'in', '(', 'on', 'the', 'way', 'button', ')', 'works', 'on', 'iphones', 'but', 'not', 'on', 'android', 'by', 'sounds', 'of', 'things', '.', 'shopping', 'using', 'app', 'is', 'fine', '.', 'just', 'that', 'part', '.']",26,2022-01-16,09:53:07,neg,pos,pos,3,neu,"['the', 'check', 'in', '(', 'on', 'the', 'way', 'button', ')', 'work', 'on', 'iphones', 'but', 'not', 'on', 'android', 'by', 'sound', 'of', 'thing', '.', 'shop', 'use', 'app', 'be', 'fine', '.', 'just', 'that', 'part', '.']",2022,1,16
gp:AOqpTOF3aFHky9216QoDq2pI0rrA_6b8augJnJcwM95SxHWH22HrldAD9l1Rr4m7sHkjywxvUxVn4UCH3qMxlQ,Sally Clark,https://play-lh.googleusercontent.com/a-/AOh14Ggj3KJQ0RKhMQJODdpsP9jz4Wl4jVC7ECmRTUnBzeg,Unable to use the check in service doesn't seem to work,2,0,21.20.03,2022-01-15 11:37:38,,,newest,com.asda.android,"[""Unable to use the check in service doesn't seem to work""]",1,"['unable', 'to', 'use', 'the', 'check', 'in', 'service', ""doesn't"", 'seem', 'to', 'work']",11,2022-01-15,11:37:38,neg,neu,neg,1,neg,"['unable', 'to', 'use', 'the', 'check', 'in', 'service', ""doesn't"", 'seem', 'to', 'work']",2022,1,15
gp:AOqpTOHGralamtC6zC55J_bPTPCP0J7e9rzJ9AUlV9xnocUI0NJncNJo-IYLay4WySXSV7lRC1ZRg61Lmo3jKg,Karen,https://play-lh.googleusercontent.com/a/AATXAJyOPIw_0eBh0UNZtDnGzU0Wjzq5MmQA8AEHJKaS=mo,What has happened to the product reviews on the app? There clearly is a rating for products but now all I get is there are no reviews available,2,0,21.20.03,2022-01-13 16:55:21,,,newest,com.asda.android,"['What has happened to the product reviews on the app?', 'There clearly is a rating for products but now all I get is there are no reviews available']",2,"['what', 'has', 'happened', 'to', 'the', 'product', 'reviews', 'on', 'the', 'app', '?', 'there', 'clearly', 'is', 'a', 'rating', 'for', 'products', 'but', 'now', 'all', 'i', 'get', 'is', 'there', 'are', 'no', 'reviews', 'available']",28,2022-01-13,16:55:21,neg,neg,pos,1,neg,"['what', 'have', 'happen', 'to', 'the', 'product', 'review', 'on', 'the', 'app', '?', 'there', 'clearly', 'be', 'a', 'rating', 'for', 'product', 'but', 'now', 'all', 'i', 'get', 'be', 'there', 'be', 'no', 'review', 'available']",2022,1,13
gp:AOqpTOH95jrMjwjo55QqZ4S7Hu1D3y3Xl-OrvGhb7fxZ0yJ1aG8H-5230jYr04eXD94EZy2uXx9imC45dNTsuQ,Alexandru Belea,https://play-lh.googleusercontent.com/a-/AOh14GiA7tFNVjDKO0Pae2fy5N1nqwkw8PcEmHdJUcPIIQ,"Edit toadd: the delivery time estimate is useless. I just missed my first delivery because at 12 it said 12:55 to 13:40 so I went for a quick walk. At 12:30 I get a call that I'm not answering. Well duh! I'll stick with Tesco. The feature to add delivery to Google calendar is broken, it adds it to current day, not the day of the delivery. When adding a card if you forget to add your name the error is random and hyphens and dots instead of saying ""dude, put your name in""",2,3,21.20.02,2022-01-04 13:11:34,,,newest,com.asda.android,"['Edit toadd: the delivery time estimate is useless.', 'I just missed my first delivery because at 12 it said 12:55 to 13:40 so I went for a quick walk.', ""At 12:30 I get a call that I'm not answering."", 'Well duh!', ""I'll stick with Tesco."", 'The feature to add delivery to Google calendar is broken, it adds it to current day, not the day of the delivery.', 'When adding a card if you forget to add your name the error is random and hyphens and dots instead of saying ""dude, put your name in""']",7,"['edit', 'toadd', ':', 'the', 'delivery', 'time', 'estimate', 'is', 'useless', '.', 'i', 'just', 'missed', 'my', 'first', 'delivery', 'because', 'at', '12', 'it', 'said', '12:55', 'to', '13:40', 'so', 'i', 'went', 'for', 'a', 'quick', 'walk', '.', 'at', '12:30', 'i', 'get', 'a', 'call', 'that', ""i'm"", 'not', 'answering', '.', 'well', 'duh', '!', ""i'll"", 'stick', 'with', 'tesco', '.', 'the', 'feature', 'to', 'add', 'delivery', 'to', 'google', 'calendar', 'is', 'broken', ',', 'it', 'adds', 'it', 'to', 'current', 'day', ',', 'not', 'the', 'day', 'of', 'the', 'delivery', '.', 'when', 'adding', 'a', 'card', 'if', 'you', 'forget', 'to', 'add', 'your', 'name', 'the', 'error', 'is', 'random', 'and', 'hyphens', 'and', 'dots', 'instead', 'of', 'saying', '""', 'dude', ',', 'put', 'your', 'name', 'in', '""']",94,2022-01-04,13:11:34,neg,neg,neg,1,neg,"['edit', 'toadd', ':', 'the', 'delivery', 'time', 'estimate', 'be', 'useless', '.', 'i', 'just', 'miss', 'my', 'first', 'delivery', 'because', 'at', '12', 'it', 'say', '12:55', 'to', '13:40', 'so', 'i', 'go', 'for', 'a', 'quick', 'walk', '.', 'at', '12:30', 'i', 'get', 'a', 'call', 'that', ""i'm"", 'not', 'answer', '.', 'well', 'duh', '!', ""i'll"", 'stick', 'with', 'tesco', '.', 'the', 'feature', 'to', 'add', 'delivery', 'to', 'google', 'calendar', 'be', 'break', ',', 'it', 'add', 'it', 'to', 'current', 'day', ',', 'not', 'the', 'day', 'of', 'the', 'delivery', '.', 'when', 'add', 'a', 'card', 'if', 'you', 'forget', 'to', 'add', 'your', 'name', 'the', 'error', 'be', 'random', 'and', 'hyphen', 'and', 'dot', 'instead', 'of', 'say', '""', 'dude', ',', 'put', 'your', 'name', 'in', '""']",2022,1,4
