reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId,reviews_in_sents,sentence_count,reviews_in_words,word_count,ymd,time,label,vader_label,textblob_label,bert_score,bert_label,reviews_lemmatized
gp:AOqpTOFMpxCcE0p0jpnDXOEFi4392m7bznimL-wIQ9MzXyqCEOLcgjEZFTy7KLt4zSl4f5hToP93nhQV-9-WqQ,Sarah Trupp,https://play-lh.googleusercontent.com/a/AATXAJxKXXLlSaElcTGHRccGofZmiMhSG4jUvMV3SnxN=mo,I wish I could give it zero stars,1,0,19.24.4,2022-01-09 17:30:50,,,newest,com.tesco.grocery.view,['I wish I could give it zero stars'],1,"['i', 'wish', 'i', 'could', 'give', 'it', 'zero', 'stars']",8,2022-01-09,17:30:50,neg,pos,neu,1,neg,"['i', 'wish', 'i', 'could', 'give', 'it', 'zero', 'star']"
gp:AOqpTOHX1P0pLoz_P4djI0L5QcdwGk6OrTHwUfVakiL6a3iJFmAyNm-0Ku1vakm0faYCruOAEId2-wRI9mimeA,R W,https://play-lh.googleusercontent.com/a/AATXAJxlkQt_T8GHHRuuvbmscI6BXr1u3rr16tniWVNA=mo,No stock check option,1,0,19.24.4,2022-01-09 16:44:17,,,newest,com.tesco.grocery.view,['No stock check option'],1,"['no', 'stock', 'check', 'option']",4,2022-01-09,16:44:17,neg,neg,neu,1,neg,"['no', 'stock', 'check', 'option']"
gp:AOqpTOE5SD1yTOJqmPr1CcU2UUqOt-J-848RqC9sVJbsyazeyhiB_u-E3a_QM3h3d96ZQzc1gWZl_snmc_sBpg,Geoffrey Brereton,https://play-lh.googleusercontent.com/a/AATXAJw-or9qfsL3cMbefqjCOjbsmB2JkAzkry6p8g9x=mo,Very difficult to navigate. Which category is syrup in?,1,0,19.24.4,2022-01-09 16:13:53,,,newest,com.tesco.grocery.view,"['Very difficult to navigate.', 'Which category is syrup in?']",2,"['very', 'difficult', 'to', 'navigate', '.', 'which', 'category', 'is', 'syrup', 'in', '?']",9,2022-01-09,16:13:53,neg,neg,neg,2,neg,"['very', 'difficult', 'to', 'navigate', '.', 'which', 'category', 'be', 'syrup', 'in', '?']"
gp:AOqpTOHYacd-DlGqD4mxdXXC6wKBMQQBKOgIbAUgL_EWZCeGtQwMk8xMxKaXYAPLE6Cog4NzjZF6FL7xpcqyVQ,matthew higgins,https://play-lh.googleusercontent.com/a-/AOh14GjYwjNz4Cgk-IEYqLzlpET29So15hM0ytjPffi2nQ,"Rubbish, Morrisons much better will be going back to them",1,0,19.24.4,2022-01-08 20:13:44,,,newest,com.tesco.grocery.view,"['Rubbish, Morrisons much better will be going back to them']",1,"['rubbish', ',', 'morrisons', 'much', 'better', 'will', 'be', 'going', 'back', 'to', 'them']",10,2022-01-08,20:13:44,neg,pos,pos,2,neg,"['rubbish', ',', 'morrison', 'much', 'good', 'will', 'be', 'go', 'back', 'to', 'them']"
gp:AOqpTOET6qjmv2ViwI8oyyH1m9LefAQdijm4b9bwdnZYd_HlM09kCdhvfs6g0733S0xfjNLt0jWKEuRmkFHvSQ,Mike Thomas,https://play-lh.googleusercontent.com/a/AATXAJzBRGmBI83hJgUXuI_PESCZdQYzBFX0ZS3VS6T7=mo,Tesco website not working again being forced to use app not comfortable with,1,0,19.24.4,2022-01-08 16:16:44,,,newest,com.tesco.grocery.view,['Tesco website not working again being forced to use app not comfortable with'],1,"['tesco', 'website', 'not', 'working', 'again', 'being', 'forced', 'to', 'use', 'app', 'not', 'comfortable', 'with']",13,2022-01-08,16:16:44,neg,neg,neg,1,neg,"['tesco', 'website', 'not', 'work', 'again', 'be', 'force', 'to', 'use', 'app', 'not', 'comfortable', 'with']"
gp:AOqpTOHN41ZYFmNoMRX1mVDRWKwSEsTA5Lu4mVbpVr-hN_t_xLdpXJtnbEVD1DDG8mPr1Cjcpg9PxAfOglb--A,Jerry Roberts,https://play-lh.googleusercontent.com/a/AATXAJxbJUI1n4eBA1A2kothmfaNbXU-mBNK5vIPyKOR=mo,"Could be improved a lot cant order counter food, cant access vouchers from payment page rubbish!!!",1,0,19.24.4,2022-01-08 15:50:28,,,newest,com.tesco.grocery.view,"['Could be improved a lot cant order counter food, cant access vouchers from payment page rubbish!!', '!']",2,"['could', 'be', 'improved', 'a', 'lot', 'cant', 'order', 'counter', 'food', ',', 'cant', 'access', 'vouchers', 'from', 'payment', 'page', 'rubbish', '!', '!', '!']",16,2022-01-08,15:50:28,neg,pos,neu,2,neg,"['could', 'be', 'improve', 'a', 'lot', 'cant', 'order', 'counter', 'food', ',', 'cant', 'access', 'voucher', 'from', 'payment', 'page', 'rubbish', '!', '!', '!']"
gp:AOqpTOE_F_5p6mMzRNHXw8EIGQkZsDHnAfkSxn_eDeu5JXi309kVx9rDo__vghXU8bzygrKooK0TqCquesmX_A,Anthony Gerrard,https://play-lh.googleusercontent.com/a/AATXAJxQNrP4yy0veZKJtdVAqEp2-WE8pLerHZKobrP7=mo,Keeps asking me to rate the app,1,0,19.24.4,2022-01-08 10:39:13,,,newest,com.tesco.grocery.view,['Keeps asking me to rate the app'],1,"['keeps', 'asking', 'me', 'to', 'rate', 'the', 'app']",7,2022-01-08,10:39:13,neg,neu,neu,1,neg,"['keep', 'ask', 'me', 'to', 'rate', 'the', 'app']"
gp:AOqpTOHNTWVXdNc1W6XqWuvATTAHVcL7LRbQRgKeArF_eMDvtGujBd8YEICxpBB00KvpEkbu7MtNrlqM8Uwmhw,Bev Wigg,https://play-lh.googleusercontent.com/a/AATXAJwmcXLX6nTa8RhTCqwHPi1-C0WAjRjyyiRWjgY4=mo,Needs to give you more information about what is missing from your order rather than leaving it till the order arrives.,1,0,19.24.4,2022-01-07 22:16:26,,,newest,com.tesco.grocery.view,['Needs to give you more information about what is missing from your order rather than leaving it till the order arrives.'],1,"['needs', 'to', 'give', 'you', 'more', 'information', 'about', 'what', 'is', 'missing', 'from', 'your', 'order', 'rather', 'than', 'leaving', 'it', 'till', 'the', 'order', 'arrives', '.']",21,2022-01-07,22:16:26,neg,neg,pos,3,neu,"['need', 'to', 'give', 'you', 'more', 'information', 'about', 'what', 'be', 'miss', 'from', 'your', 'order', 'rather', 'than', 'leave', 'it', 'till', 'the', 'order', 'arrive', '.']"
gp:AOqpTOHhju4nNdsPDvY4nxEihG-5u5UDm7-TlLtthAksA_Q4MO3ZZc-xSR2-Eu6qVXa66cBLUfX5tSFvJaGwzQ,paul smart,https://play-lh.googleusercontent.com/a/AATXAJzgATrEZLi_ui-VLzrwebDc3aGrlzIlg2OPxBcR=mo,"Very confusing, often out of date with stock. And coupons and vouchers added late after check out. System fails to up date basket",1,0,19.24.4,2022-01-06 22:48:37,,,newest,com.tesco.grocery.view,"['Very confusing, often out of date with stock.', 'And coupons and vouchers added late after check out.', 'System fails to up date basket']",3,"['very', 'confusing', ',', 'often', 'out', 'of', 'date', 'with', 'stock', '.', 'and', 'coupons', 'and', 'vouchers', 'added', 'late', 'after', 'checkout', '.', 'system', 'fails', 'to', 'up', 'date', 'basket']",23,2022-01-06,22:48:37,neg,neg,neg,2,neg,"['very', 'confusing', ',', 'often', 'out', 'of', 'date', 'with', 'stock', '.', 'and', 'coupon', 'and', 'voucher', 'add', 'late', 'after', 'checkout', '.', 'system', 'fail', 'to', 'up', 'date', 'basket']"
gp:AOqpTOEsOei3AP7Cts_9hoho5Sg9HczHMe9lmObbLdellZrJVbCdnqx1i62uhjVyGGh2nwn3CzhA7AdP9VcTIw,mike pinard,https://play-lh.googleusercontent.com/a/AATXAJzXJHPuKHQnF7RmCfnbrsGH0GuPxqaiXAcTcWv8=mo,It was fine but recently it has been removing some items at checkout without offering substitutes which is bloody annoying until you get wise to it. It's Tescos cost cutting.,1,0,19.24.4,2022-01-06 21:33:01,,,newest,com.tesco.grocery.view,"['It was fine but recently it has been removing some items at checkout without offering substitutes which is bloody annoying until you get wise to it.', ""It's Tescos cost cutting.""]",2,"['it', 'was', 'fine', 'but', 'recently', 'it', 'has', 'been', 'removing', 'some', 'items', 'at', 'checkout', 'without', 'offering', 'substitutes', 'which', 'is', 'bloody', 'annoying', 'until', 'you', 'get', 'wise', 'to', 'it', '.', ""it's"", 'tescos', 'cost', 'cutting', '.']",30,2022-01-06,21:33:01,neg,neg,neg,3,neu,"['it', 'be', 'fine', 'but', 'recently', 'it', 'have', 'be', 'remove', 'some', 'item', 'at', 'checkout', 'without', 'offer', 'substitute', 'which', 'be', 'bloody', 'annoy', 'until', 'you', 'get', 'wise', 'to', 'it', '.', ""it's"", 'tescos', 'cost', 'cutting', '.']"
gp:AOqpTOGGuvC9IcRDB_VOplFxEEV6mgDMvJA7kgcI07wA1oXrJR9rmO5KtmiB4QV07RtK_NHmxV8jbU0QGDlTCQ,Ma Baggins,https://play-lh.googleusercontent.com/a-/AOh14GgJ26nMC4bbTAUyCU-0fG8HyoPbAemosahuyBC7,Was great but now not getting yhe email and they have stopped the print out of your order. Had previously written - Great now you get an email with exchanges before delivery. That you can select more than one lifestyle even if the selection is sometimes rather over zealous.,1,0,19.24.4,2022-01-06 20:49:20,,,newest,com.tesco.grocery.view,"['Was great but now not getting yhe email and they have stopped the print out of your order.', 'Had previously written - Great now you get an email with exchanges before delivery.', 'That you can select more than one lifestyle even if the selection is sometimes rather over zealous.']",3,"['was', 'great', 'but', 'now', 'not', 'getting', 'yhe', 'email', 'and', 'they', 'have', 'stopped', 'the', 'print', 'out', 'of', 'your', 'order', '.', 'had', 'previously', 'written', '-', 'great', 'now', 'you', 'get', 'an', 'email', 'with', 'exchanges', 'before', 'delivery', '.', 'that', 'you', 'can', 'select', 'more', 'than', 'one', 'lifestyle', 'even', 'if', 'the', 'selection', 'is', 'sometimes', 'rather', 'over', 'zealous', '.']",48,2022-01-06,20:49:20,neg,pos,pos,2,neg,"['be', 'great', 'but', 'now', 'not', 'get', 'yhe', 'email', 'and', 'they', 'have', 'stop', 'the', 'print', 'out', 'of', 'your', 'order', '.', 'have', 'previously', 'write', '-', 'great', 'now', 'you', 'get', 'an', 'email', 'with', 'exchange', 'before', 'delivery', '.', 'that', 'you', 'can', 'select', 'more', 'than', 'one', 'lifestyle', 'even', 'if', 'the', 'selection', 'be', 'sometimes', 'rather', 'over', 'zealous', '.']"
gp:AOqpTOEfd13WalJPFItgkXPyhxzq3G_NJzSsef5zAb2bH0vfmhVWcsV_2TupyAUltrwV-rzOh8NkkmUvWluNjg,Craig Walters,https://play-lh.googleusercontent.com/a-/AOh14Gg5LjrCFInntlVTwfrlzDN7vuBqk63sJcojYt-B9A,"Downloaded this app for its in-store shopping lists function, as in the description. They lied , it doesn't have one. It would be useful to know if my ""local"" store has stock of the items I want before the 1 hour round trip, useless.... Uninstalled!",1,0,,2022-01-06 18:59:44,,,newest,com.tesco.grocery.view,"['Downloaded this app for its in-store shopping lists function, as in the description.', ""They lied , it doesn't have one."", 'It would be useful to know if my ""local"" store has stock of the items I want before the 1 hour round trip, useless.... Uninstalled!']",3,"['downloaded', 'this', 'app', 'for', 'its', 'in-store', 'shopping', 'lists', 'function', ',', 'as', 'in', 'the', 'description', '.', 'they', 'lied', ',', 'it', ""doesn't"", 'have', 'one', '.', 'it', 'would', 'be', 'useful', 'to', 'know', 'if', 'my', '""', 'local', '""', 'store', 'has', 'stock', 'of', 'the', 'items', 'i', 'want', 'before', 'the', '1', 'hour', 'round', 'trip', ',', 'useless', '...', 'uninstalled', '!']",44,2022-01-06,18:59:44,neg,pos,neg,1,neg,"['download', 'this', 'app', 'for', 'its', 'in-store', 'shopping', 'list', 'function', ',', 'as', 'in', 'the', 'description', '.', 'they', 'lie', ',', 'it', ""doesn't"", 'have', 'one', '.', 'it', 'would', 'be', 'useful', 'to', 'know', 'if', 'my', '""', 'local', '""', 'store', 'have', 'stock', 'of', 'the', 'item', 'i', 'want', 'before', 'the', '1', 'hour', 'round', 'trip', ',', 'useless', '...', 'uninstalled', '!']"
gp:AOqpTOF4iF-WtbbfVxCcVEqkGQ8XT05QzSWYPskprvW_tUP4FEe3mnMPXpLr0m6b2inV_VHMJHbG3VFPFGqmbA,Joanne McLeod,https://play-lh.googleusercontent.com/a/AATXAJwqXBb0e-Wq-ZE-VhNGrPytJRWQGPjORvPrMEYu=mo,Had to change my password at Tescos request then whole system became sluggish and eventually products wouldn't load. Had to shut order and re open.,1,0,19.24.4,2022-01-06 18:38:58,,,newest,com.tesco.grocery.view,"[""Had to change my password at Tescos request then whole system became sluggish and eventually products wouldn't load."", 'Had to shut order and re open.']",2,"['had', 'to', 'change', 'my', 'password', 'at', 'tescos', 'request', 'then', 'whole', 'system', 'became', 'sluggish', 'and', 'eventually', 'products', ""wouldn't"", 'load', '.', 'had', 'to', 'shut', 'order', 'and', 're', 'open', '.']",25,2022-01-06,18:38:58,neg,neg,pos,1,neg,"['have', 'to', 'change', 'my', 'password', 'at', 'tescos', 'request', 'then', 'whole', 'system', 'become', 'sluggish', 'and', 'eventually', 'product', ""wouldn't"", 'load', '.', 'have', 'to', 'shut', 'order', 'and', 're', 'open', '.']"
gp:AOqpTOFAFfuwsSkXqSUpIL46aPBcQCgIvnfLNWXJiC-nOJhm55RRzqUPC5s61LXM7m8wzUtvCI8ZxXCVhE4hzg,Moss Davies,https://play-lh.googleusercontent.com/a/AATXAJwdwlwxYXo-D3B7kC0iZLA2QtFyMtVuHejdQ60I=mo,Not Good,1,0,19.24.4,2022-01-06 17:41:41,,,newest,com.tesco.grocery.view,['Not Good'],1,"['not', 'good']",2,2022-01-06,17:41:41,neg,neg,neg,1,neg,"['not', 'good']"
gp:AOqpTOFwNNjcaEAtpYHqHF4hgUjWZJwLIpmFi7Cy3yDlPRQKBZIu2_8-fXLhs_yNCaQ5Kblhm_1TstMjMpCeVQ,Isaac Todd,https://play-lh.googleusercontent.com/a-/AOh14GjL6KvXRFGiEW9RLk2rYw0U4k43yUKGioK7F02c,Stock checker not showing up in app.,1,0,,2022-01-06 15:45:22,,,newest,com.tesco.grocery.view,['Stock checker not showing up in app.'],1,"['stock', 'checker', 'not', 'showing', 'up', 'in', 'app', '.']",7,2022-01-06,15:45:22,neg,neu,neu,1,neg,"['stock', 'checker', 'not', 'show', 'up', 'in', 'app', '.']"
gp:AOqpTOHPlpsq7k1bOk0LZCckXI7zPvJZV5HqspQq05vMXT3BfHlRS7HwENzdEi7cwbS0LbxDeb5PUqyb4QSYUA,Samuel Lodato,https://play-lh.googleusercontent.com/a-/AOh14Gjfkob9_0Oa-7wqJKK770yRukZ8vlFHw4dKmZRk7oc,Glitchy piece of junk,1,0,19.24.4,2022-01-05 23:58:50,,,newest,com.tesco.grocery.view,['Glitchy piece of junk'],1,"['glitchy', 'piece', 'of', 'junk']",4,2022-01-05,23:58:50,neg,neu,neu,1,neg,"['glitchy', 'piece', 'of', 'junk']"
gp:AOqpTOEnee45x1bSBTOZ29h1Ig-f2_2CcJoTY4eEFfSPEJvrAR4VBi-32Zo3W_tmGtluUMLJnahEp9GPqHb5iA,Tim Sands,https://play-lh.googleusercontent.com/a-/AOh14GiAjj3TKLMxFAwh0PkbMShvAm6kLudMOQwKNhBF_w,Stop asking me to rate EVERY TIME I USE THE APP!,1,0,19.24.4,2022-01-05 17:35:46,,,newest,com.tesco.grocery.view,['Stop asking me to rate EVERY TIME I USE THE APP!'],1,"['stop', 'asking', 'me', 'to', 'rate', 'every', 'time', 'i', 'use', 'the', 'app', '!']",11,2022-01-05,17:35:46,neg,neg,neu,1,neg,"['stop', 'ask', 'me', 'to', 'rate', 'every', 'time', 'i', 'use', 'the', 'app', '!']"
gp:AOqpTOHQoJvzSBfhlRftsOtSkbIWfo3jnnIB1SgGhFrHTatE6vHOh1KOvkE085cFPFNp7CTuGMVFmfHCGVHCzQ,Lisa Clitheroe,https://play-lh.googleusercontent.com/a/AATXAJzC5_0aDP0VKRjhhpWqQop-QmjW1Z4zeUvE8yUD=mo,Almost £20 of food was removed from my last order - I can only assume that loads of items must have been unavailable at the point of checkout as the app doesn't tell you it's removing items. This is rubbish and has been happening for at least 2 months now. Don't remove things without telling us!!,1,3,19.24.4,2022-01-05 07:21:07,,,newest,com.tesco.grocery.view,"[""Almost £20 of food was removed from my last order - I can only assume that loads of items must have been unavailable at the point of checkout as the app doesn't tell you it's removing items."", 'This is rubbish and has been happening for at least 2 months now.', ""Don't remove things without telling us!"", '!']",4,"['almost', '£', '20', 'of', 'food', 'was', 'removed', 'from', 'my', 'last', 'order', '-', 'i', 'can', 'only', 'assume', 'that', 'loads', 'of', 'items', 'must', 'have', 'been', 'unavailable', 'at', 'the', 'point', 'of', 'checkout', 'as', 'the', 'app', ""doesn't"", 'tell', 'you', ""it's"", 'removing', 'items', '.', 'this', 'is', 'rubbish', 'and', 'has', 'been', 'happening', 'for', 'at', 'least', '2', 'months', 'now', '.', ""don't"", 'remove', 'things', 'without', 'telling', 'us', '!', '!']",55,2022-01-05,07:21:07,neg,neu,neg,1,neg,"['almost', '£', '20', 'of', 'food', 'be', 'remove', 'from', 'my', 'last', 'order', '-', 'i', 'can', 'only', 'assume', 'that', 'load', 'of', 'item', 'must', 'have', 'be', 'unavailable', 'at', 'the', 'point', 'of', 'checkout', 'as', 'the', 'app', ""doesn't"", 'tell', 'you', ""it's"", 'remove', 'item', '.', 'this', 'be', 'rubbish', 'and', 'have', 'be', 'happen', 'for', 'at', 'least', '2', 'month', 'now', '.', ""don't"", 'remove', 'thing', 'without', 'tell', 'us', '!', '!']"
gp:AOqpTOE0tNKL3Dj3t2x81ucOH_TyKTV3qQSeDMkFelgheVrVo_bUUOKwj1CEjshVNRZko75O4RJBhccCvOJv8g,Deke W,https://play-lh.googleusercontent.com/a-/AOh14Gjnqrqup6iJXO39CXydf8xMBEXvAF_hUnC7FD8O,"Forced to input payment details every time I checkout! Used to only have to do it once but now if I even just add a 20p bar of chocolate, I have to fuly go through the payment details process! I could understand if I'd added £100 of extra items but not just for small low value additions. Sort it out.",1,8,19.24.4,2022-01-04 17:36:56,,,newest,com.tesco.grocery.view,"['Forced to input payment details every time I checkout!', 'Used to only have to do it once but now if I even just add a 20p bar of chocolate, I have to fuly go through the payment details process!', ""I could understand if I'd added £100 of extra items but not just for small low value additions."", 'Sort it out.']",4,"['forced', 'to', 'input', 'payment', 'details', 'every', 'time', 'i', 'checkout', '!', 'used', 'to', 'only', 'have', 'to', 'do', 'it', 'once', 'but', 'now', 'if', 'i', 'even', 'just', 'add', 'a', '20p', 'bar', 'of', 'chocolate', ',', 'i', 'have', 'to', 'fuly', 'go', 'through', 'the', 'payment', 'details', 'process', '!', 'i', 'could', 'understand', 'if', ""i'd"", 'added', '£', '100', 'of', 'extra', 'items', 'but', 'not', 'just', 'for', 'small', 'low', 'value', 'additions', '.', 'sort', 'it', 'out', '.']",61,2022-01-04,17:36:56,neg,neg,neg,1,neg,"['force', 'to', 'input', 'payment', 'detail', 'every', 'time', 'i', 'checkout', '!', 'use', 'to', 'only', 'have', 'to', 'do', 'it', 'once', 'but', 'now', 'if', 'i', 'even', 'just', 'add', 'a', '20p', 'bar', 'of', 'chocolate', ',', 'i', 'have', 'to', 'fuly', 'go', 'through', 'the', 'payment', 'detail', 'process', '!', 'i', 'could', 'understand', 'if', ""i'd"", 'add', '£', '100', 'of', 'extra', 'item', 'but', 'not', 'just', 'for', 'small', 'low', 'value', 'addition', '.', 'sort', 'it', 'out', '.']"
gp:AOqpTOGz1_rOa8kLSr0CepJ-zQgpjnUUTEgRqEjlu4rHKIJKRlXfARAVlNf2TFfYUsQPu_KWgHAk1_WhRg-QlA,Angela Buckley,https://play-lh.googleusercontent.com/a/AATXAJylHZLl7daBno4E7hX2pmiaBgJkUCH35Ip2pxgi=mo,"Entering postcode is a very irritating experience, it doesn't accept it. Not happy. Also rather have items I've ordered, as I order for elderly relative and sometimes I dont get what she needs",1,0,19.24.4,2022-01-04 13:37:15,,,newest,com.tesco.grocery.view,"[""Entering postcode is a very irritating experience, it doesn't accept it."", 'Not happy.', ""Also rather have items I've ordered, as I order for elderly relative and sometimes I dont get what she needs""]",3,"['entering', 'postcode', 'is', 'a', 'very', 'irritating', 'experience', ',', 'it', ""doesn't"", 'accept', 'it', '.', 'not', 'happy', '.', 'also', 'rather', 'have', 'items', ""i've"", 'ordered', ',', 'as', 'i', 'order', 'for', 'elderly', 'relative', 'and', 'sometimes', 'i', 'dont', 'get', 'what', 'she', 'needs']",33,2022-01-04,13:37:15,neg,neg,neg,1,neg,"['enter', 'postcode', 'be', 'a', 'very', 'irritating', 'experience', ',', 'it', ""doesn't"", 'accept', 'it', '.', 'not', 'happy', '.', 'also', 'rather', 'have', 'item', ""i've"", 'order', ',', 'as', 'i', 'order', 'for', 'elderly', 'relative', 'and', 'sometimes', 'i', 'dont', 'get', 'what', 'she', 'need']"
gp:AOqpTOHSUoQM-liq1b-oA8uw2FZtQ2q_I2hr6WvsJ4RrAVTSXCMedbEEPAaP9BWRGYRaLrcdIXRcyDf5AwnmEw,Robert Cleggett,https://play-lh.googleusercontent.com/a/AATXAJzPJ32Ilksh_jtDwmsf0zRoSuCx1h-Ebya50190=mo,Mainly no issues,1,0,19.24.4,2022-01-04 11:43:20,,,newest,com.tesco.grocery.view,['Mainly no issues'],1,"['mainly', 'no', 'issues']",3,2022-01-04,11:43:20,neg,neg,neg,3,neu,"['mainly', 'no', 'issue']"
gp:AOqpTOHAghJxq3blHoZYBnOqo4O5RaVp7jR9uL2PdCKIet_-KdOcCRevkuoa2wjPCYTJoZRjdHfHeWM31BhmXg,graham sturrock,https://play-lh.googleusercontent.com/a/AATXAJxR_O6_sbpWvP9SnoHg7pUf7yBni7qN9eIB_qI=mo,Hate pop up. Lets have normal screen,1,0,19.24.4,2022-01-04 09:13:54,,,newest,com.tesco.grocery.view,"['Hate pop up.', 'Lets have normal screen']",2,"['hate', 'pop', 'up', '.', 'lets', 'have', 'normal', 'screen']",7,2022-01-04,09:13:54,neg,neg,neg,1,neg,"['hate', 'pop', 'up', '.', 'let', 'have', 'normal', 'screen']"
gp:AOqpTOEsaqDHtqwGN0K74RVkI_VMAmNH1hFR9Gcg_SsqMPqNr7UiHjhGaG6p2hs_YM26vGBgLsw-tWL-4VmVBg,Helen Marsden,https://play-lh.googleusercontent.com/a-/AOh14GjUbofSd-YQhhNTD-vEumon8oI0-pVnUwJgcsrXIyA,I so wish they would add the ability to remove favourites by simply clicking the heart button. It is taking me longer and longer to do the weekly shop ...,1,0,19.24.4,2022-01-03 23:14:20,,,newest,com.tesco.grocery.view,"['I so wish they would add the ability to remove favourites by simply clicking the heart button.', 'It is taking me longer and longer to do the weekly shop ...']",2,"['i', 'so', 'wish', 'they', 'would', 'add', 'the', 'ability', 'to', 'remove', 'favourites', 'by', 'simply', 'clicking', 'the', 'heart', 'button', '.', 'it', 'is', 'taking', 'me', 'longer', 'and', 'longer', 'to', 'do', 'the', 'weekly', 'shop', '...']",30,2022-01-03,23:14:20,neg,pos,neu,3,neu,"['i', 'so', 'wish', 'they', 'would', 'add', 'the', 'ability', 'to', 'remove', 'favourite', 'by', 'simply', 'click', 'the', 'heart', 'button', '.', 'it', 'be', 'take', 'me', 'long', 'and', 'longer', 'to', 'do', 'the', 'weekly', 'shop', '...']"
gp:AOqpTOEXG0tX51NkwE3C9Puv9jnvsq4qNn4rTpvVT2a1jQLKq9FdvsxB6wHzVR65_6Nb4aV5oAtEgWEsccpWKw,Miloni Shah,https://play-lh.googleusercontent.com/a/AATXAJwgjgNBmO6zHGwmGG_Hg1L6VvpoX8Cucy_0NIwH=mo,Keeps asking for payment details on every order or every change you make in the basket.,1,1,19.24.4,2022-01-03 22:23:12,,,newest,com.tesco.grocery.view,['Keeps asking for payment details on every order or every change you make in the basket.'],1,"['keeps', 'asking', 'for', 'payment', 'details', 'on', 'every', 'order', 'or', 'every', 'change', 'you', 'make', 'in', 'the', 'basket', '.']",16,2022-01-03,22:23:12,neg,neu,neu,5,pos,"['keep', 'ask', 'for', 'payment', 'detail', 'on', 'every', 'order', 'or', 'every', 'change', 'you', 'make', 'in', 'the', 'basket', '.']"
gp:AOqpTOHLp28Ek0cqt8igr43rSpPGHajDgGoU8X_p_j0RXgv_-t6JwYfxo9rwc_vZNloyI8oJMXrfR8egmlSU9Q,Bruce Gant,https://play-lh.googleusercontent.com/a/AATXAJyVaE4DgIu7e56qTl-rIKgEuyYKRFd0KiggS-21=mo,Not as good as previously,1,0,19.24.4,2022-01-03 18:09:38,,,newest,com.tesco.grocery.view,['Not as good as previously'],1,"['not', 'as', 'good', 'as', 'previously']",5,2022-01-03,18:09:38,neg,neg,pos,3,neu,"['not', 'as', 'good', 'as', 'previously']"
gp:AOqpTOG86iWRK_KZyNAB3GzbLig23ZTnFhLQSfUPq3zCZrXZbT9fwnKdQO2PSYUbJbhKStsK6Pdg_pVbZ5_wkw,Patricia Powell,https://play-lh.googleusercontent.com/a-/AOh14GgPTGLy0ZTX1-5Y5u0HqDRMJvmxf5NkQ6t8s-zJqw,This version is no good at all,1,0,19.24.4,2022-01-03 16:20:53,,,newest,com.tesco.grocery.view,['This version is no good at all'],1,"['this', 'version', 'is', 'no', 'good', 'at', 'all']",7,2022-01-03,16:20:53,neg,pos,neg,1,neg,"['this', 'version', 'be', 'no', 'good', 'at', 'all']"
gp:AOqpTOGUrMTSBdI4e_PUP9cAx18DUepZHMKI1z6Gvv25iag_jMWbLy7Rs-fGVs99kXkJArjy3P7QbPgqCUTO0w,David Bamber,https://play-lh.googleusercontent.com/a/AATXAJxwmMUydhvGs2O6XNbNBpIpZa9CIRfc0hI41VVE=mo,Tesco's website stated that this app would allow me to check the stock at my store. I downloaded it specifically for this. I can't find this function and have already spent too much time looking for it. App rated 1/5 as a result.,1,0,19.24.4,2022-01-03 16:05:53,,,newest,com.tesco.grocery.view,"[""Tesco's website stated that this app would allow me to check the stock at my store."", 'I downloaded it specifically for this.', ""I can't find this function and have already spent too much time looking for it."", 'App rated 1/5 as a result.']",4,"[""tesco's"", 'website', 'stated', 'that', 'this', 'app', 'would', 'allow', 'me', 'to', 'check', 'the', 'stock', 'at', 'my', 'store', '.', 'i', 'downloaded', 'it', 'specifically', 'for', 'this', '.', 'i', ""can't"", 'find', 'this', 'function', 'and', 'have', 'already', 'spent', 'too', 'much', 'time', 'looking', 'for', 'it', '.', 'app', 'rated', '1/5', 'as', 'a', 'result', '.']",43,2022-01-03,16:05:53,neg,pos,pos,1,neg,"[""tesco's"", 'website', 'state', 'that', 'this', 'app', 'would', 'allow', 'me', 'to', 'check', 'the', 'stock', 'at', 'my', 'store', '.', 'i', 'download', 'it', 'specifically', 'for', 'this', '.', 'i', ""can't"", 'find', 'this', 'function', 'and', 'have', 'already', 'spend', 'too', 'much', 'time', 'look', 'for', 'it', '.', 'app', 'rat', '1/5', 'as', 'a', 'result', '.']"
gp:AOqpTOHHFSYixHFA2Io80CE_RXPLYoushB1tQCFfvBktScPWMzkBvB4s6y-BWwoz9mhgeBynnO3xzC6C45c2Cw,roger hiley,https://play-lh.googleusercontent.com/a-/AOh14GirU7hD-oHw9sYFzN992W8gvbEuxK9PbvjEyN5NZA,Could not get it to work old one worked fine,1,0,19.24.4,2022-01-03 09:34:03,,,newest,com.tesco.grocery.view,['Could not get it to work old one worked fine'],1,"['could', 'not', 'get', 'it', 'to', 'work', 'old', 'one', 'worked', 'fine']",10,2022-01-03,09:34:03,neg,pos,pos,2,neg,"['could', 'not', 'get', 'it', 'to', 'work', 'old', 'one', 'work', 'fine']"
